#Frame       Nb108bp2        Trop2
    1069       1.6204       4.3863
    1070       1.6677       4.2654
    1071       1.5850       4.2108
    1072       1.6464       4.3927
    1073       1.6327       4.3503
    1074       1.5701       4.3850
    1075       1.5931       4.5944
    1076       1.5777       4.4648
    1077       1.6701       4.2809
    1078       1.7068       4.2195
    1079       1.7277       4.5508
    1080       1.6608       4.5536
    1081       1.5192       4.3987
    1082       1.7516       4.5423
    1083       1.5696       4.6059
    1084       1.5553       4.7148
    1085       1.5853       4.5284
    1086       1.6049       4.4607
    1087       1.7007       4.4957
    1088       1.6342       4.4372
    1089       1.6102       4.6909
    1090       1.5447       4.5528
    1091       1.6104       4.3197
    1092       1.6218       4.3955
    1093       1.6741       4.6597
    1094       1.6399       4.5170
    1095       1.7346       4.2876
    1096       1.6156       4.3800
    1097       1.6001       4.3350
    1098       1.5679       4.3540
    1099       1.6290       4.5872
    1100       1.5918       4.7620
    1101       1.6543       4.4407
    1102       1.6716       4.2987
    1103       1.5625       4.4979
    1104       1.7580       4.4579
    1105       1.5870       4.5565
    1106       1.7114       4.5392
    1107       1.7905       4.3385
    1108       1.7259       4.5403
    1109       1.7629       4.3770
    1110       1.6529       4.2106
    1111       1.5853       4.1124
    1112       1.6491       4.0414
    1113       1.6198       4.3345
    1114       1.5924       4.0508
    1115       1.6661       4.2291
    1116       1.7377       3.8709
    1117       1.6681       3.8733
    1118       1.6292       3.9327
    1119       1.6662       3.7810
    1120       1.6861       3.9018
    1121       1.5688       4.1583
    1122       1.7076       4.1119
    1123       1.8092       4.3032
    1124       1.6475       4.2723
    1125       1.7095       4.3470
    1126       1.7615       3.9976
    1127       1.6836       4.1984
    1128       1.5963       3.9868
    1129       1.5920       4.2182
    1130       1.5127       4.1675
    1131       1.6002       4.2925
    1132       1.5970       4.2489
    1133       1.7001       4.1025
    1134       1.4590       3.9264
    1135       1.6427       4.0742
    1136       1.6893       4.0813
    1137       1.6815       3.8830
    1138       1.5160       3.8570
    1139       1.6513       3.8579
    1140       1.7565       3.8770
    1141       1.6323       4.1319
    1142       1.4975       4.0010
    1143       1.6187       3.9561
    1144       1.6134       3.9104
    1145       1.5937       3.7885
    1146       1.6584       3.7285
    1147       1.5948       4.1233
    1148       1.8784       3.9690
    1149       1.7775       3.9838
    1150       1.6004       3.9177
    1151       1.6488       4.0125
    1152       1.4894       4.0047
    1153       1.6906       3.8497
    1154       1.6918       3.8146
    1155       1.6419       3.8972
    1156       1.5350       4.0561
    1157       1.6115       3.7791
    1158       1.6535       3.9543
    1159       1.5883       4.2059
    1160       1.5464       4.0089
    1161       1.7707       4.0976
    1162       1.6035       4.1784
    1163       1.5477       4.1447
    1164       1.6228       4.2139
    1165       1.5188       4.1623
    1166       1.6675       3.9219
    1167       1.5367       4.1213
    1168       1.6667       4.0254
    1169       1.5789       4.1762
    1170       1.6085       4.1659
    1171       1.6700       4.2239
    1172       1.8456       4.2833
    1173       1.6102       4.3900
    1174       1.5811       4.1944
    1175       1.5732       4.0262
    1176       1.6029       3.8914
    1177       1.4753       4.0754
    1178       1.7817       4.1427
    1179       1.5554       4.1275
    1180       1.4968       4.1745
    1181       1.5700       4.0940
    1182       1.5057       4.3459
    1183       1.6916       4.5525
    1184       1.7033       4.3894
    1185       1.6389       4.4592
    1186       1.7052       4.3371
    1187       1.7327       4.5540
    1188       1.5985       4.0567
    1189       1.6599       4.1976
    1190       1.6298       4.3928
    1191       1.8121       4.1544
    1192       1.6471       4.2337
    1193       1.5834       4.2007
    1194       1.6564       4.3802
    1195       1.6959       4.3623
    1196       1.6733       4.1832
    1197       1.5770       4.2967
    1198       1.5952       4.2527
    1199       1.5041       4.3677
    1200       1.6116       4.2905
    1201       1.7439       4.2903
    1202       1.5519       4.3737
    1203       1.6300       4.2706
    1204       1.6753       4.0820
    1205       1.7119       4.1839
    1206       1.6638       4.0224
    1207       1.6059       4.1564
    1208       1.5715       4.0005
    1209       1.7227       4.1308
    1210       1.5135       4.2372
    1211       1.5952       4.1629
    1212       1.6493       4.2477
    1213       1.6755       4.2497
    1214       1.5976       4.1888
    1215       1.7390       4.1448
    1216       1.7154       3.9883
    1217       1.6250       3.7950
    1218       1.6382       4.0516
    1219       1.7735       3.9809
    1220       1.6599       4.1732
    1221       1.6941       4.1490
    1222       1.8024       4.1157
    1223       1.6044       4.2303
    1224       1.6512       4.1349
    1225       1.6805       4.1336
    1226       1.6780       4.0211
    1227       1.6434       3.8934
    1228       1.6471       3.9788
    1229       1.6377       3.9905
    1230       1.5728       4.2333
    1231       1.7427       4.2502
    1232       1.5764       4.3025
    1233       1.5551       4.1551
    1234       1.6631       4.2536
    1235       1.6468       4.3662
    1236       1.6896       4.2552
    1237       1.5598       4.3470
    1238       1.5092       4.4142
    1239       1.4799       4.4760
    1240       1.4916       4.4359
    1241       1.5594       4.3509
    1242       1.7593       4.2886
    1243       1.5317       4.3923
    1244       1.7229       4.2670
    1245       1.5813       4.2427
    1246       1.6245       4.1962
    1247       1.6334       3.9943
    1248       1.6170       4.1579
    1249       1.6610       4.0556
    1250       1.6115       4.2289
    1251       1.5983       4.3534
    1252       1.5521       4.4949
    1253       1.5187       4.4362
    1254       1.4175       4.2840
    1255       1.6939       4.1323
    1256       1.5275       4.3483
    1257       1.6042       4.2991
    1258       1.6393       4.2200
    1259       1.5206       4.3588
    1260       1.5565       4.3191
    1261       1.6523       4.3506
    1262       1.5919       4.1698
    1263       1.5869       4.1911
    1264       1.5983       4.1762
    1265       1.6721       4.3649
    1266       1.5703       4.1915
    1267       1.5056       4.1957
    1268       1.6815       4.3150
    1269       1.6602       4.1550
    1270       1.6214       4.0369
    1271       1.4634       3.9402
    1272       1.6737       4.0006
    1273       1.5968       4.2328
    1274       1.5555       4.2519
    1275       1.6091       4.1794
    1276       1.5388       4.1573
    1277       1.5064       4.1158
    1278       1.5868       4.2056
    1279       1.7154       4.1078
    1280       1.5431       3.9076
    1281       1.6820       4.0468
    1282       1.6209       4.2474
    1283       1.5994       4.1637
    1284       1.5806       4.1211
    1285       1.6073       4.0445
    1286       1.6080       4.1107
    1287       1.6338       3.9991
    1288       1.6224       4.1904
    1289       1.5952       4.1552
    1290       1.6994       3.8251
    1291       1.6712       3.9234
    1292       1.6325       3.9369
    1293       1.7126       4.0114
    1294       1.5991       3.9719
    1295       1.6701       4.0096
    1296       1.7209       4.1237
    1297       1.6749       4.1313
    1298       1.6424       3.9333
    1299       1.6303       3.9526
    1300       1.6097       3.9984
    1301       1.6147       4.0111
    1302       1.6642       3.7022
    1303       1.6287       4.0473
    1304       1.5434       3.9761
    1305       1.5962       4.0291
    1306       1.5922       4.1459
    1307       1.6756       3.9802
    1308       1.5871       3.9896
    1309       1.5546       3.8064
    1310       1.5940       4.0344
    1311       1.6732       4.1720
    1312       1.6076       4.0120
    1313       1.5689       4.0737
    1314       1.6137       4.2216
    1315       1.7192       4.1763
    1316       1.5970       4.1664
    1317       1.6403       4.0456
    1318       1.5523       4.2476
    1319       1.6046       4.1946
    1320       1.6912       4.2007
    1321       1.5596       4.1018
    1322       1.5619       4.0020
    1323       1.6559       4.0901
    1324       1.5752       3.9468
    1325       1.5907       4.0427
    1326       1.6911       3.9086
    1327       1.6975       4.1891
    1328       1.7307       4.2049
    1329       1.6681       4.1524
    1330       1.6485       4.1056
    1331       1.6031       4.1219
    1332       1.6533       4.0628
    1333       1.6123       4.2374
    1334       1.5614       4.1612
    1335       1.5901       4.0600
    1336       1.6466       3.9732
    1337       1.6451       3.8646
    1338       1.6147       4.0366
    1339       1.5823       4.1055
    1340       1.5756       3.8504
    1341       1.5586       3.7622
    1342       1.5024       3.8273
    1343       1.7191       3.7707
    1344       1.6534       3.8219
    1345       1.5739       3.6829
    1346       1.6314       3.8208
    1347       1.6417       3.8181
    1348       1.6283       3.8149
    1349       1.7220       3.8793
    1350       1.7946       3.8873
    1351       1.7734       3.9090
    1352       1.6365       3.7836
    1353       1.7474       3.6790
    1354       1.7598       3.9026
    1355       1.6743       3.7908
    1356       1.6568       3.9566
    1357       1.7614       3.8756
    1358       1.7030       3.8948
    1359       1.7134       3.7925
    1360       1.7307       3.6580
    1361       1.6542       3.9529
    1362       1.7287       3.8484
    1363       1.6071       3.7757
    1364       1.7427       4.1038
    1365       1.6731       3.9333
    1366       1.6974       3.9748
    1367       1.6194       4.1639
    1368       1.7458       4.1098
    1369       1.6687       3.9463
    1370       1.7600       4.0176
    1371       1.6379       3.9621
    1372       1.7390       3.9247
    1373       1.7015       3.8519
    1374       1.7243       3.9649
    1375       1.7327       3.8419
    1376       1.7734       3.9062
    1377       1.5786       3.7691
    1378       1.6160       3.9537
    1379       1.6535       3.8733
    1380       1.6997       3.7385
    1381       1.5466       3.8918
    1382       1.6321       3.9464
    1383       1.6626       4.1284
    1384       1.6725       3.9836
    1385       1.5885       3.9602
    1386       1.8345       3.9192
    1387       1.5535       4.0091
    1388       1.6745       3.7827
    1389       1.6839       4.0052
    1390       1.6792       3.9258
    1391       1.5649       3.7854
    1392       1.6887       3.7759
    1393       1.7192       3.9954
    1394       1.6548       4.2702
    1395       1.7141       4.1030
    1396       1.6714       3.9123
    1397       1.5850       3.8603
    1398       1.6193       3.8200
    1399       1.6870       3.6894
    1400       1.7290       3.5414
    1401       1.6318       4.0147
    1402       1.6297       3.9708
    1403       1.5576       3.9076
    1404       1.5408       3.7820
    1405       1.5598       3.8352
    1406       1.5868       3.8707
    1407       1.5797       3.8700
    1408       1.5043       3.8890
    1409       1.5963       3.8213
    1410       1.6127       3.7921
    1411       1.6651       3.9389
    1412       1.5346       3.9845
    1413       1.5278       3.8586
    1414       1.5643       3.7577
    1415       1.6248       4.0057
    1416       1.5384       4.0459
    1417       1.6339       4.1685
    1418       1.6626       3.8565
    1419       1.5354       4.1960
    1420       1.7160       4.1311
    1421       1.6804       4.0650
    1422       1.6333       3.9174
    1423       1.6545       3.8117
    1424       1.6380       3.9183
    1425       1.6836       4.1174
    1426       1.6247       3.8208
    1427       1.6535       4.0220
    1428       1.5398       4.2596
    1429       1.5320       4.0809
    1430       1.5340       3.9775
    1431       1.6404       3.7545
    1432       1.6577       3.8261
    1433       1.5551       3.9907
    1434       1.6800       3.9354
    1435       1.5303       4.1481
    1436       1.5681       4.0145
    1437       1.5111       4.3120
    1438       1.5287       4.0990
    1439       1.6937       4.4069
    1440       1.4953       4.4713
    1441       1.5623       4.2639
    1442       1.7597       4.2821
    1443       1.5320       4.2301
    1444       1.6314       4.3006
    1445       1.5894       4.3750
    1446       1.5913       4.4065
    1447       1.5661       4.4278
    1448       1.6162       4.4087
    1449       1.5042       4.3349
    1450       1.6053       4.3997
    1451       1.6856       4.4460
    1452       1.5923       4.3576
    1453       1.5826       4.2092
    1454       1.6728       4.3050
    1455       1.6541       4.5539
    1456       1.6600       4.5990
    1457       1.5516       4.4253
    1458       1.6246       4.2087
    1459       1.6325       4.2617
    1460       1.6065       4.1698
    1461       1.5672       4.1707
    1462       1.5652       4.5181
    1463       1.6372       4.5057
    1464       1.5798       4.0090
    1465       1.5386       4.4299
    1466       1.5249       4.3256
    1467       1.5395       4.2270
    1468       1.6339       4.3485
    1469       1.6298       4.2049
    1470       1.6747       4.2761
    1471       1.5781       4.4309
    1472       1.6322       4.3298
    1473       1.5423       4.3186
    1474       1.6006       4.3740
    1475       1.6364       4.0317
    1476       1.6518       4.0199
    1477       1.6171       3.9810
    1478       1.5910       4.1376
    1479       1.6640       3.8941
    1480       1.5351       3.9245
    1481       1.5459       3.8549
    1482       1.5778       4.1669
    1483       1.5631       4.0268
    1484       1.5967       3.9690
    1485       1.5449       4.0469
    1486       1.5901       3.9447
    1487       1.6829       3.9545
    1488       1.5696       4.0185
    1489       1.5512       4.0942
    1490       1.5248       4.2842
    1491       1.6803       4.1911
    1492       1.6589       4.3089
    1493       1.7183       4.3699
    1494       1.5962       4.1948
    1495       1.6490       4.2472
    1496       1.5275       4.2407
    1497       1.6548       3.9721
    1498       1.6305       4.1881
    1499       1.6906       3.9707
    1500       1.6141       3.8519
    1501       1.6144       3.9561
    1502       1.5871       3.8683
    1503       1.6270       3.8861
    1504       1.5990       4.1008
    1505       1.6006       4.0036
    1506       1.6309       4.3269
    1507       1.6405       4.3521
    1508       1.6544       4.1826
    1509       1.6685       4.1984
    1510       1.5547       4.2670
    1511       1.7109       3.9743
    1512       1.7899       4.1823
    1513       1.5954       4.1216
    1514       1.5895       4.1579
    1515       1.5620       4.0479
    1516       1.6387       4.0607
    1517       1.5799       3.9426
    1518       1.6063       4.0953
    1519       1.7492       4.1733
    1520       1.6479       4.1996
    1521       1.6626       4.3080
    1522       1.7360       4.3154
    1523       1.6482       4.0924
    1524       1.5623       4.2791
    1525       1.6102       4.0125
    1526       1.6130       4.0556
    1527       1.6919       4.1402
    1528       1.6081       4.1759
    1529       1.5874       4.0320
    1530       1.6770       4.1789
    1531       1.6469       3.9518
    1532       1.5727       4.0764
    1533       1.6819       4.1352
    1534       1.6535       4.2699
    1535       1.5996       4.1879
    1536       1.6362       4.1269
    1537       1.5647       4.3946
    1538       1.6300       4.1728
    1539       1.7900       4.1526
    1540       1.6014       4.2274
    1541       1.6465       4.1824
    1542       1.5994       4.0984
    1543       1.5341       4.1925
    1544       1.6169       4.2573
    1545       1.6797       4.3632
    1546       1.6785       4.1829
    1547       1.6547       4.1145
    1548       1.5772       3.9432
    1549       1.5929       4.0998
    1550       1.6101       4.1168
    1551       1.5993       4.0878
    1552       1.7400       4.1183
    1553       1.5520       4.0708
    1554       1.5617       4.0420
    1555       1.4850       4.1193
    1556       1.5743       4.1276
    1557       1.6363       4.0648
    1558       1.6933       4.0529
    1559       1.7122       4.2410
    1560       1.5972       4.0823
    1561       1.7222       4.0844
    1562       1.5694       4.2653
    1563       1.4728       4.1053
    1564       1.5861       4.0302
    1565       1.6949       4.2206
    1566       1.5666       4.2688
    1567       1.5384       4.2310
    1568       1.6074       4.2173
    1569       1.5111       4.0508
    1570       1.6698       4.0316
    1571       1.6328       4.1842
    1572       1.5380       4.3163
    1573       1.6430       4.1868
    1574       1.7116       4.0504
    1575       1.5861       4.2327
    1576       1.8047       4.4520
    1577       1.6105       4.4666
    1578       1.6303       4.3665
    1579       1.6425       4.3624
    1580       1.6284       4.1806
    1581       1.7151       4.0748
    1582       1.7553       4.2337
    1583       1.7120       4.4140
    1584       1.7259       4.3181
    1585       1.6860       4.4506
    1586       1.9334       4.4728
    1587       1.7052       4.2521
    1588       1.8161       4.3011
    1589       1.7121       4.2487
    1590       1.6962       4.3171
    1591       1.6574       4.0677
    1592       1.5909       4.1801
    1593       1.7206       4.1379
    1594       1.5973       4.0136
    1595       1.6183       4.2951
    1596       1.6720       4.3149
    1597       1.6578       4.1250
    1598       1.6903       4.3316
    1599       1.7229       4.2406
    1600       1.8017       4.2079
    1601       1.7085       4.4603
    1602       1.7405       4.4649
    1603       1.5609       4.4052
    1604       1.5877       4.5346
    1605       1.6025       4.3667
    1606       1.5017       4.1724
    1607       1.5663       4.0320
    1608       1.5563       4.5201
    1609       1.6051       4.5435
    1610       1.5497       4.4926
    1611       1.5464       4.3064
    1612       1.6358       4.4828
    1613       1.5160       4.2878
    1614       1.6095       4.2225
    1615       1.5668       4.4110
    1616       1.5920       4.1454
    1617       1.4671       4.2465
    1618       1.5978       4.4890
    1619       1.5889       4.5712
    1620       1.5887       4.5210
    1621       1.5674       4.3106
    1622       1.5965       4.5716
    1623       1.6057       4.5121
    1624       1.5237       4.4786
    1625       1.5762       4.7338
    1626       1.6573       4.6024
    1627       1.6556       4.2653
    1628       1.6157       4.2010
    1629       1.5262       4.3252
    1630       1.5443       4.3342
    1631       1.5578       4.3200
    1632       1.5540       4.3131
    1633       1.5950       4.3098
    1634       1.6552       4.1764
    1635       1.5948       4.4181
    1636       1.6033       4.3372
    1637       1.6367       4.3319
    1638       1.5655       4.3607
    1639       1.5433       4.3673
    1640       1.5602       4.1470
    1641       1.4752       4.2947
    1642       1.5900       4.4287
    1643       1.5673       4.2134
    1644       1.6601       4.2871
    1645       1.6176       4.3385
    1646       1.5050       4.3658
    1647       1.5345       4.2328
    1648       1.5933       4.2682
    1649       1.6163       4.3365
    1650       1.5404       4.3360
    1651       1.5662       4.1101
    1652       1.6478       4.2904
    1653       1.6541       4.4553
    1654       1.6495       4.3071
    1655       1.7123       4.3175
    1656       1.7466       4.4412
    1657       1.7436       4.2675
    1658       1.6508       4.4558
    1659       1.6786       4.3132
    1660       1.7624       4.5540
    1661       1.6105       4.5340
    1662       1.7784       4.4109
    1663       1.7264       4.3923
    1664       1.8626       4.4220
    1665       1.8428       4.3267
    1666       1.8306       4.5368
    1667       1.7594       4.5474
    1668       1.8350       4.4419
    1669       1.9001       4.4406
    1670       1.7110       4.4677
    1671       1.7640       4.5365
    1672       1.7332       4.5889
    1673       1.8660       4.4211
    1674       1.9067       4.4714
    1675       1.6713       4.4854
    1676       1.6649       4.5251
    1677       1.6961       4.5943
    1678       1.8155       4.2970
    1679       1.6212       4.5980
    1680       1.6203       4.6095
    1681       1.6804       4.4577
    1682       1.8062       4.5332
    1683       1.7549       4.4552
    1684       1.8776       4.3173
    1685       1.6560       4.6901
    1686       1.7315       4.5132
    1687       1.7145       4.7114
    1688       1.9013       4.3619
    1689       1.7109       4.4508
    1690       1.7158       4.6787
    1691       1.7620       4.4264
    1692       1.7554       4.2517
    1693       1.7332       4.4515
    1694       1.7213       4.6901
    1695       1.7253       4.7997
    1696       1.7484       4.9898
    1697       1.6412       4.5975
    1698       1.8610       4.6502
    1699       1.9042       4.5536
    1700       1.7862       4.4397
    1701       1.8283       4.5454
    1702       1.6693       4.7735
    1703       1.7654       4.5100
    1704       1.6932       4.7601
    1705       1.7701       4.6236
    1706       1.8192       4.8095
    1707       1.7074       4.9532
    1708       1.7475       4.9105
    1709       1.7497       4.8898
    1710       1.8308       5.0203
    1711       1.6803       4.8454
    1712       1.7167       4.9231
    1713       1.7310       5.0739
    1714       1.6726       5.0189
    1715       1.7298       5.1279
    1716       1.6817       5.0361
    1717       1.7164       5.0283
    1718       1.7491       4.7882
    1719       1.7633       4.7856
    1720       1.7589       4.5972
    1721       1.7820       4.6465
    1722       1.8007       4.5016
    1723       1.8112       4.5234
    1724       1.8113       4.6797
    1725       1.6694       4.7856
    1726       1.7355       4.8906
    1727       1.6969       4.6148
    1728       1.7756       4.2981
    1729       1.7616       4.3299
    1730       1.6446       4.5316
    1731       1.8065       4.6997
    1732       1.7413       4.5411
    1733       1.7682       4.6812
    1734       1.7434       4.7104
    1735       1.7780       4.5736
    1736       1.8849       4.7385
    1737       1.7362       4.9318
    1738       1.8353       4.6548
    1739       1.8365       4.6287
    1740       1.7817       4.6561
    1741       1.6827       4.7101
    1742       1.7961       4.5182
    1743       1.7653       4.4536
    1744       1.7592       4.5839
    1745       1.7556       4.5547
    1746       1.7065       4.6609
    1747       1.6458       4.5232
    1748       1.7993       4.6363
    1749       1.7338       4.7644
    1750       1.6042       4.5532
    1751       1.6745       4.9125
    1752       1.7266       4.7824
    1753       1.6694       4.7917
    1754       1.7030       4.8743
    1755       1.7202       4.8387
    1756       1.7087       4.8448
    1757       1.6995       4.8440
    1758       1.8014       4.9438
    1759       1.8352       4.8872
    1760       1.7133       4.6980
    1761       1.7748       4.8927
    1762       1.8048       4.6429
    1763       1.7945       4.8227
    1764       1.7896       4.9939
    1765       1.6729       5.0196
    1766       1.7266       4.8783
    1767       1.7482       4.9228
    1768       1.8447       4.8700
    1769       1.8084       4.8251
    1770       1.8425       4.8946
    1771       1.7034       4.8592
    1772       1.8423       4.6696
    1773       1.7677       4.8428
    1774       1.7811       4.8057
    1775       1.7489       4.8793
    1776       1.7385       4.7619
    1777       1.8548       4.6652
    1778       1.7836       4.5712
    1779       1.8382       4.6806
    1780       1.8237       4.6216
    1781       1.7559       4.6606
    1782       1.8859       4.6162
    1783       1.8160       4.7780
    1784       1.7755       4.4886
    1785       1.6768       4.7716
    1786       1.9037       4.7355
    1787       1.8262       4.6648
    1788       1.8320       4.5913
    1789       1.7501       5.0653
    1790       1.8843       4.6098
    1791       1.8188       4.6221
    1792       1.7376       4.6169
    1793       1.9150       4.8292
    1794       1.6948       4.7044
    1795       1.7626       4.5807
    1796       1.7802       4.5353
    1797       1.6872       4.4009
    1798       1.7287       4.6764
    1799       1.8042       4.5738
    1800       1.8525       4.6913
    1801       1.7725       4.7370
    1802       1.7907       4.5999
    1803       1.8353       4.7393
    1804       1.6471       4.6951
    1805       1.8362       4.4393
    1806       1.6037       4.4631
    1807       1.8530       4.6378
    1808       1.9101       4.8414
    1809       1.8179       4.8513
    1810       1.7787       4.7485
    1811       1.7097       4.5048
    1812       1.6772       4.5586
    1813       1.7408       4.7829
    1814       1.6959       4.7159
    1815       1.8159       4.5554
    1816       1.8239       4.8528
    1817       1.7916       4.6024
    1818       1.7841       4.7914
    1819       1.6403       4.6057
    1820       1.7881       4.6277
    1821       1.7573       4.9819
    1822       1.7948       4.7872
    1823       1.7748       4.8456
    1824       1.6611       4.9778
    1825       1.6300       4.8425
    1826       1.8145       4.5671
    1827       1.7432       4.8965
    1828       1.7331       4.8054
    1829       1.7584       4.6592
    1830       1.7422       4.6310
    1831       1.7703       4.8475
    1832       1.7810       4.9221
    1833       1.7700       4.9567
    1834       1.6739       4.8935
    1835       1.6738       4.8474
    1836       1.7777       4.8496
    1837       1.6787       4.7362
    1838       1.6706       4.7781
    1839       1.8453       4.7993
    1840       1.6880       4.4560
    1841       1.7440       4.5767
    1842       1.7045       4.7017
    1843       1.7354       4.6450
    1844       1.7530       4.7452
    1845       1.7501       4.6595
    1846       1.8363       4.6552
    1847       1.8105       4.4623
    1848       1.7595       4.4538
    1849       1.7672       4.6023
    1850       1.7673       4.5727
    1851       1.8128       4.8428
    1852       1.7493       4.7541
    1853       1.8104       4.3438
    1854       1.7447       4.4207
    1855       1.6611       4.5542
    1856       1.7038       4.2938
    1857       1.8191       4.3156
    1858       1.7438       4.6080
    1859       1.9019       4.4193
    1860       1.7761       4.4284
    1861       1.6795       4.5134
    1862       1.7791       4.8188
    1863       1.8246       4.6703
    1864       1.8112       4.6370
    1865       1.8033       4.3855
    1866       1.7908       4.3862
    1867       1.6883       4.4043
    1868       1.7645       4.4818
    1869       1.8088       4.6333
    1870       1.9551       4.7862
    1871       1.8840       4.3724
    1872       1.7152       4.4232
    1873       1.7910       4.3482
    1874       1.7669       4.2246
    1875       1.6828       4.6787
    1876       1.8677       4.6028
    1877       1.7697       4.3474
    1878       1.7507       4.6402
    1879       1.7609       4.5068
    1880       1.7807       4.3665
    1881       1.7822       4.5536
    1882       1.8189       4.6897
    1883       1.8491       4.6989
    1884       1.7399       4.5993
    1885       1.6470       4.4327
    1886       1.7913       4.2789
    1887       1.6118       4.3080
    1888       1.7179       4.5248
    1889       1.7203       4.6422
    1890       1.5890       4.7707
    1891       1.6513       4.5254
    1892       1.7052       4.5626
    1893       1.6422       4.8080
    1894       1.7719       4.7167
    1895       1.7422       4.5705
    1896       1.8039       4.6584
    1897       1.7688       4.6204
    1898       1.7990       4.6648
    1899       1.6955       4.5314
    1900       1.6706       4.5052
    1901       1.6761       4.3962
    1902       1.7201       4.4463
    1903       1.7701       4.4196
    1904       1.7647       4.5097
    1905       1.8563       4.5726
    1906       1.6679       4.3674
    1907       1.6920       4.4182
    1908       1.7069       4.2152
    1909       1.6346       4.1451
    1910       1.6508       4.2908
    1911       1.6754       4.3938
    1912       1.6690       4.5395
    1913       1.7360       4.4518
    1914       1.6754       4.5187
    1915       1.6566       4.4934
    1916       1.6851       4.5682
    1917       1.6944       4.4449
    1918       1.7365       4.2052
    1919       1.7725       4.8105
    1920       1.7172       4.4690
    1921       1.6845       4.5784
    1922       1.7855       4.5499
    1923       1.6544       4.5123
    1924       1.7065       4.4544
    1925       1.7185       4.7056
    1926       1.7360       4.5296
    1927       1.6910       4.6767
    1928       1.7395       4.5335
    1929       1.6948       4.5927
    1930       1.7112       4.4799
    1931       1.8157       4.7175
    1932       1.7546       4.6256
    1933       1.8337       4.7180
    1934       1.7546       4.6259
    1935       1.7531       4.7525
    1936       1.7723       4.6923
    1937       1.7483       4.8916
    1938       1.7711       5.0733
    1939       1.7708       4.6336
    1940       1.6805       4.8901
    1941       1.7109       4.5309
    1942       1.7272       4.4936
    1943       1.7054       4.6199
    1944       1.6704       4.7897
    1945       1.7853       4.7587
    1946       1.8016       4.6275
    1947       1.7122       4.8637
    1948       1.6883       5.1220
    1949       1.7719       5.0195
    1950       1.7987       4.9822
    1951       1.8099       4.9055
    1952       1.7238       4.9467
    1953       1.8300       4.7256
    1954       1.7037       4.7130
    1955       1.7539       4.7272
    1956       1.7592       4.7407
    1957       1.7630       4.4832
    1958       1.6679       4.8624
    1959       1.7095       4.9557
    1960       1.7786       4.7309
    1961       1.6498       4.6449
    1962       1.6832       4.6849
    1963       1.7356       4.7643
    1964       1.6263       4.7817
    1965       1.7897       4.6520
    1966       1.7001       4.7930
    1967       1.7422       4.8388
    1968       1.7554       4.7691
    1969       1.7141       4.7813
    1970       1.6501       4.7271
    1971       1.7102       4.7407
    1972       1.6926       4.9581
    1973       1.8134       4.7921
    1974       1.6644       4.7819
    1975       1.7425       4.8197
    1976       1.7672       4.8221
    1977       1.7243       4.8381
    1978       1.7561       4.6652
    1979       1.6900       4.9521
    1980       1.7430       4.9836
    1981       1.8292       5.1338
    1982       1.7370       5.0228
    1983       1.7196       4.7695
    1984       1.7805       4.7675
    1985       1.6352       4.9680
    1986       1.6693       4.9087
    1987       1.7564       5.0039
    1988       1.7161       4.6980
    1989       1.6255       4.8227
    1990       1.7824       4.6809
    1991       1.6727       4.7234
    1992       1.7119       4.9869
    1993       1.7040       4.7885
    1994       1.8099       4.6967
    1995       1.7605       4.7554
    1996       1.7604       4.7740
    1997       1.6261       4.6588
    1998       1.6870       4.6625
    1999       1.7737       4.7191
    2000       1.6527       4.6427
    2001       1.6496       4.8480
    2002       1.7860       4.5326
    2003       1.7557       4.4876
    2004       1.6816       4.5698
    2005       1.6041       4.6369
    2006       1.6678       4.7470
    2007       1.7913       4.7859
    2008       1.6766       4.7305
    2009       1.6768       4.6455
    2010       1.5343       4.4524
    2011       1.7294       4.7299
    2012       1.7386       4.4765
    2013       1.6827       4.5955
    2014       1.6929       4.8102
    2015       1.6913       4.8127
    2016       1.6891       4.8920
    2017       1.5829       4.9243
    2018       1.6418       5.1383
    2019       1.6129       4.6627
    2020       1.6396       4.7295
    2021       1.6121       4.9535
    2022       1.5441       4.7426
    2023       1.6340       4.6039
    2024       1.5917       4.8445
    2025       1.6060       4.7446
    2026       1.7059       4.8956
    2027       1.6276       4.9046
    2028       1.6670       4.9875
    2029       1.7480       4.9344
    2030       1.6917       4.9773
    2031       1.6246       4.8386
    2032       1.6895       5.0426
    2033       1.6986       4.8723
    2034       1.5748       4.7028
    2035       1.6879       4.8227
    2036       1.8298       4.8018
    2037       1.5998       4.7676
    2038       1.7154       4.7970
    2039       1.6820       5.0653
    2040       1.7794       5.0913
    2041       1.7557       4.9528
    2042       1.7055       4.6621
    2043       1.7362       4.7791
    2044       1.7706       4.7212
    2045       1.6704       4.7735
    2046       1.5787       4.9197
    2047       1.6896       4.8319
    2048       1.5464       4.9420
    2049       1.6451       4.9163
    2050       1.6164       4.9140
    2051       1.7418       4.9849
    2052       1.7542       4.5985
    2053       1.7830       4.3002
    2054       1.6216       4.6784
    2055       1.7646       4.7322
    2056       1.8760       4.8609
    2057       1.8430       4.6940
    2058       1.8274       4.8176
    2059       1.6115       4.9535
    2060       1.6796       4.8982
    2061       1.6343       5.0411
    2062       1.6909       4.9604
    2063       1.5754       4.9231
    2064       1.7532       4.9262
    2065       1.5805       5.0155
    2066       1.5831       4.8489
