#Frame        Nb65bp2        Trop2
    2063       1.5492       3.4101
    2064       1.5655       3.3572
    2065       1.5606       3.5283
    2066       1.5474       3.4597
    2067       1.6037       3.5731
    2068       1.4673       3.3573
    2069       1.6341       3.3117
    2070       1.5633       3.4134
    2071       1.5708       3.4785
    2072       1.6310       3.4994
    2073       1.5294       3.4363
    2074       1.5873       3.5613
    2075       1.6455       3.4732
    2076       1.4392       3.4771
    2077       1.5637       3.4135
    2078       1.5692       3.2644
    2079       1.5123       3.3723
    2080       1.4462       3.1873
    2081       1.6011       3.6271
    2082       1.5479       3.4276
    2083       1.3713       3.5747
    2084       1.6141       3.6552
    2085       1.5534       3.4240
    2086       1.6881       3.3469
    2087       1.5262       3.5021
    2088       1.5944       3.5906
    2089       1.5123       3.6872
    2090       1.5485       3.5838
    2091       1.7014       3.5504
    2092       1.5270       3.5845
    2093       1.6746       3.5475
    2094       1.6189       3.5109
    2095       1.6439       3.3443
    2096       1.6295       3.5864
    2097       1.5877       3.4104
    2098       1.5221       3.4196
    2099       1.6643       3.5569
    2100       1.4907       3.7476
    2101       1.6454       3.7307
    2102       1.6621       3.5990
    2103       1.6824       3.6312
    2104       1.4981       3.6336
    2105       1.5631       3.5457
    2106       1.5809       3.6679
    2107       1.5738       3.5866
    2108       1.6465       3.7132
    2109       1.5001       3.5182
    2110       1.5447       3.5125
    2111       1.4515       3.4737
    2112       1.6411       3.5255
    2113       1.4867       3.5268
    2114       1.6711       3.7021
    2115       1.6277       3.6307
    2116       1.5815       3.6985
    2117       1.5856       3.8752
    2118       1.5308       4.0134
    2119       1.5135       3.7761
    2120       1.6132       3.6553
    2121       1.6004       3.6808
    2122       1.5627       3.5525
    2123       1.5960       3.5379
    2124       1.5670       3.4198
    2125       1.5923       3.6215
    2126       1.6530       3.7113
    2127       1.5385       3.4396
    2128       1.4890       3.5644
    2129       1.5287       3.5103
    2130       1.5066       3.6258
    2131       1.6034       3.2772
    2132       1.7071       3.5197
    2133       1.6393       3.5616
    2134       1.6041       3.5833
    2135       1.6430       3.5561
    2136       1.6036       3.4494
    2137       1.5422       3.6900
    2138       1.5481       3.5712
    2139       1.4978       3.6437
    2140       1.6721       3.6371
    2141       1.6131       3.5664
    2142       1.5193       3.4825
    2143       1.5158       3.5749
    2144       1.5464       3.5155
    2145       1.5584       3.4006
    2146       1.5490       3.5047
    2147       1.5080       3.5950
    2148       1.6159       3.7034
    2149       1.5314       3.5661
    2150       1.5901       3.6272
    2151       1.6363       3.6179
    2152       1.5576       3.5572
    2153       1.4580       3.5285
    2154       1.5879       3.5910
    2155       1.4778       3.6640
    2156       1.5314       3.4979
    2157       1.4967       3.6191
    2158       1.5265       3.7125
    2159       1.5040       3.6521
    2160       1.5405       3.7251
    2161       1.5750       3.6574
    2162       1.5649       3.5503
    2163       1.6221       3.5757
    2164       1.5348       3.4542
    2165       1.5466       3.6213
    2166       1.4584       3.5683
    2167       1.5928       3.4766
    2168       1.5582       3.5417
    2169       1.7511       3.5693
    2170       1.5094       3.4424
    2171       1.5912       3.4704
    2172       1.5775       3.5202
    2173       1.5345       3.5387
    2174       1.5461       3.5473
    2175       1.5008       3.3863
    2176       1.5414       3.5398
    2177       1.4738       3.5359
    2178       1.5093       3.6655
    2179       1.4990       3.6029
    2180       1.5533       3.6647
    2181       1.5715       3.4277
    2182       1.6680       3.3707
    2183       1.5355       3.4563
    2184       1.5053       3.3718
    2185       1.5273       3.4562
    2186       1.4531       3.4678
    2187       1.5623       3.4663
    2188       1.5933       3.4277
    2189       1.4891       3.4655
    2190       1.6752       3.4843
    2191       1.6171       3.5136
    2192       1.5138       3.5129
    2193       1.4982       3.5302
    2194       1.5047       3.6507
    2195       1.4527       3.4684
    2196       1.5614       3.6058
    2197       1.4974       3.5112
    2198       1.5996       3.5045
    2199       1.5134       3.5190
    2200       1.5584       3.4804
    2201       1.5423       3.2168
    2202       1.5363       3.2643
    2203       1.6704       3.4268
    2204       1.5440       3.3613
    2205       1.6866       3.4704
    2206       1.5621       3.5393
    2207       1.5741       3.4416
    2208       1.6722       3.6016
    2209       1.6069       3.5356
    2210       1.6685       3.5157
    2211       1.7178       3.3379
    2212       1.5108       3.1764
    2213       1.6267       3.2963
    2214       1.5719       3.3215
    2215       1.5494       3.3456
    2216       1.4912       3.5605
    2217       1.5424       3.4398
    2218       1.6824       3.4818
    2219       1.6975       3.2673
    2220       1.7468       3.5395
    2221       1.6668       3.5912
    2222       1.6126       3.4514
    2223       1.4863       3.4793
    2224       1.6354       3.6119
    2225       1.6422       3.5041
    2226       1.6442       3.4848
    2227       1.5994       3.4661
    2228       1.5881       3.5606
    2229       1.6405       3.5160
    2230       1.6991       3.5972
    2231       1.5716       3.5495
    2232       1.6741       3.4695
    2233       1.7327       3.5025
    2234       1.5212       3.5585
    2235       1.6100       3.4126
    2236       1.6474       3.4171
    2237       1.6654       3.4182
    2238       1.5734       3.4620
    2239       1.5511       3.6706
    2240       1.6392       3.6745
    2241       1.6706       3.6789
    2242       1.6720       3.7105
    2243       1.5712       3.5031
    2244       1.5734       3.5876
    2245       1.4098       3.6050
    2246       1.5594       3.7559
    2247       1.4609       3.5942
    2248       1.6404       3.6093
    2249       1.7148       3.6138
    2250       1.6250       3.7319
    2251       1.5070       3.4660
    2252       1.4871       3.5837
    2253       1.5186       3.4150
    2254       1.6135       3.6040
    2255       1.7321       3.4697
    2256       1.6891       3.3244
    2257       1.5517       3.3137
    2258       1.5964       3.6629
    2259       1.6784       3.6545
    2260       1.4980       3.8950
    2261       1.5251       3.9500
    2262       1.6261       3.8689
    2263       1.5383       3.9737
    2264       1.5610       3.8982
    2265       1.6133       3.7861
    2266       1.6021       3.7667
    2267       1.4515       3.8600
    2268       1.3994       3.7314
    2269       1.5867       4.1017
    2270       1.5470       3.8775
    2271       1.4581       3.7449
    2272       1.5459       3.8658
    2273       1.5632       3.6913
    2274       1.4468       3.6265
    2275       1.5623       3.6559
    2276       1.5276       3.8673
    2277       1.4655       3.6930
    2278       1.4255       3.6242
    2279       1.4566       3.8303
    2280       1.6037       3.7135
    2281       1.5496       3.6926
    2282       1.6087       3.7782
    2283       1.6774       3.8729
    2284       1.7599       3.8634
    2285       1.7014       3.9395
    2286       1.4695       3.9939
    2287       1.5652       4.1399
    2288       1.4627       4.0145
    2289       1.5027       3.8801
    2290       1.5864       3.8287
    2291       1.6170       4.0714
    2292       1.6685       3.9923
    2293       1.5783       3.9738
    2294       1.6742       4.0079
    2295       1.6477       4.0225
    2296       1.5934       4.0315
    2297       1.6286       4.1568
    2298       1.5699       4.0288
    2299       1.7947       3.9299
    2300       1.5766       3.8991
    2301       1.7259       3.6610
    2302       1.5958       3.6352
    2303       1.5890       3.5609
    2304       1.6872       3.8151
    2305       1.5665       3.7218
    2306       1.7185       3.8102
    2307       1.6095       3.7208
    2308       1.5840       3.7804
    2309       1.6635       3.7201
    2310       1.5456       3.6817
    2311       1.6099       3.7066
    2312       1.4981       3.5704
    2313       1.6134       3.6109
    2314       1.6514       3.4634
    2315       1.5885       3.5397
    2316       1.4692       3.4057
    2317       1.5450       3.4451
    2318       1.6500       3.3375
    2319       1.5203       3.5641
    2320       1.5865       3.4763
    2321       1.5479       3.5155
    2322       1.6724       3.2995
    2323       1.5941       3.2010
    2324       1.5717       3.3022
    2325       1.5486       3.4031
    2326       1.5280       3.3985
    2327       1.7059       3.2905
    2328       1.5963       3.2698
    2329       1.6155       3.3242
    2330       1.6461       3.3218
    2331       1.5989       3.3356
    2332       1.7270       3.5228
    2333       1.5671       3.4300
    2334       1.4805       3.4813
    2335       1.5970       3.5036
    2336       1.6094       3.5815
    2337       1.6269       3.4156
    2338       1.5553       3.5945
    2339       1.6089       3.4429
    2340       1.6529       3.5200
    2341       1.7312       3.5490
    2342       1.6908       3.4869
    2343       1.4939       3.5325
    2344       1.5626       3.6810
    2345       1.5103       3.3450
    2346       1.5242       3.3698
    2347       1.5033       3.2867
    2348       1.5827       3.3092
    2349       1.6335       3.2459
    2350       1.6305       3.4246
    2351       1.5167       3.3737
    2352       1.6522       3.4251
    2353       1.5745       3.2598
    2354       1.5204       3.2032
    2355       1.7500       3.1500
    2356       1.7166       3.2964
    2357       1.5677       3.3055
    2358       1.4420       3.3628
    2359       1.6430       3.3697
    2360       1.4582       3.2774
    2361       1.5348       3.4745
    2362       1.5968       3.5381
    2363       1.5941       3.7849
    2364       1.5971       3.5107
    2365       1.6878       3.6473
    2366       1.8438       3.6676
    2367       1.5675       3.8006
    2368       1.7088       3.4560
    2369       1.7241       3.6109
    2370       1.6899       3.5393
    2371       1.7228       3.6072
    2372       1.6728       3.3667
    2373       1.7147       3.4801
    2374       1.7522       3.3692
    2375       1.6756       3.4808
    2376       1.7296       3.4695
    2377       1.7886       3.6247
    2378       1.7453       3.5645
    2379       1.6046       3.5575
    2380       1.6878       3.4168
    2381       1.7354       3.4088
    2382       1.7128       3.5272
    2383       1.6615       3.3219
    2384       1.7778       3.4522
    2385       1.7635       3.5614
    2386       1.7596       3.5754
    2387       1.6785       3.4762
    2388       1.6102       3.5001
    2389       1.5776       3.4374
    2390       1.7081       3.2724
    2391       1.8122       3.1038
    2392       1.7116       3.3023
    2393       1.7360       3.3110
    2394       1.6078       3.3732
    2395       1.5602       3.1644
    2396       1.7026       3.4066
    2397       1.6959       3.1759
    2398       1.5772       3.3229
    2399       1.6595       3.2956
    2400       1.6566       3.2605
    2401       1.5529       3.3200
    2402       1.7133       3.4322
    2403       1.6288       3.4492
    2404       1.5580       3.4387
    2405       1.7136       3.5082
    2406       1.5959       3.5416
    2407       1.6319       3.4282
    2408       1.5148       3.5989
    2409       1.5991       3.7514
    2410       1.6271       3.5096
    2411       1.6189       3.4598
    2412       1.6710       3.6398
    2413       1.6865       3.4868
    2414       1.6173       3.3816
    2415       1.5978       3.3376
    2416       1.6614       3.3405
    2417       1.6438       3.4228
    2418       1.6790       3.2882
    2419       1.7063       3.4133
    2420       1.5872       3.5115
    2421       1.5149       3.5702
    2422       1.6286       3.4134
    2423       1.4675       3.3974
    2424       1.5783       3.4882
    2425       1.4631       3.3093
    2426       1.5002       3.4408
    2427       1.5262       3.3498
    2428       1.6151       3.4559
    2429       1.5364       3.5466
    2430       1.6776       3.6285
    2431       1.7863       3.5482
    2432       1.7951       3.4463
    2433       1.6397       3.5029
    2434       1.4810       3.5963
    2435       1.5986       3.5474
    2436       1.5742       3.5525
    2437       1.7029       3.7524
    2438       1.7285       3.6722
    2439       1.7924       3.5302
    2440       1.5968       3.6731
    2441       1.5725       3.6418
    2442       1.6191       3.3884
    2443       1.6268       3.4290
    2444       1.6302       3.5017
    2445       1.6289       3.4857
    2446       1.6297       3.6073
    2447       1.5018       3.6761
    2448       1.5769       3.5430
    2449       1.5118       3.4641
    2450       1.5654       3.4742
    2451       1.7100       3.6299
    2452       1.4779       3.5893
    2453       1.3754       3.3545
    2454       1.4680       3.4109
    2455       1.5163       3.3845
    2456       1.5019       3.4123
    2457       1.4949       3.4007
    2458       1.3437       3.1853
    2459       1.5600       3.0066
    2460       1.4527       3.3052
    2461       1.4422       3.3897
    2462       1.3709       3.3107
    2463       1.4739       3.2660
    2464       1.5069       3.1794
    2465       1.4266       3.2867
    2466       1.5796       3.4336
    2467       1.6361       3.5848
    2468       1.5475       3.4636
    2469       1.6425       3.6199
    2470       1.4854       3.3285
    2471       1.4785       3.5353
    2472       1.6698       3.2549
    2473       1.7272       3.2462
    2474       1.7706       3.5111
    2475       1.8514       3.4946
    2476       1.9452       3.3562
    2477       1.6846       3.4845
    2478       1.7036       3.2478
    2479       1.7275       3.5235
    2480       1.6010       3.4306
    2481       1.5616       3.4738
    2482       1.5702       3.5487
    2483       1.7261       3.3922
    2484       1.6007       3.2687
    2485       1.5332       3.5867
    2486       1.6658       3.6524
    2487       1.5064       3.3726
    2488       1.5146       3.4559
    2489       1.5512       3.6267
    2490       1.6537       3.5138
    2491       1.5946       3.4990
    2492       1.6658       3.5381
    2493       1.5022       3.5117
    2494       1.6002       3.6030
    2495       1.6410       3.5562
    2496       1.5651       3.4938
    2497       1.6396       3.5197
    2498       1.5295       3.6211
    2499       1.6858       3.6859
    2500       1.6202       3.7080
    2501       1.6590       3.9241
    2502       1.6220       3.8051
    2503       1.6591       3.5899
    2504       1.7109       3.6347
    2505       1.7264       3.6391
    2506       1.7354       3.7224
    2507       1.6599       3.7817
    2508       1.6758       3.7494
    2509       1.7738       3.5227
    2510       1.6499       3.5525
    2511       1.6933       3.9217
    2512       1.5025       3.9675
    2513       1.5905       3.5533
    2514       1.6565       3.5760
    2515       1.6418       3.6321
    2516       1.6907       3.5834
    2517       1.6126       3.5914
    2518       1.7136       3.4810
    2519       1.5296       3.4078
    2520       1.4799       3.6347
    2521       1.6177       3.8763
    2522       1.6085       4.0016
    2523       1.5360       3.7029
    2524       1.6912       3.7405
    2525       1.6720       3.8996
    2526       1.6352       3.7921
    2527       1.5735       3.7907
    2528       1.6309       3.8396
    2529       1.6602       3.8744
    2530       1.6101       3.7437
    2531       1.5058       3.8682
    2532       1.5618       3.7609
    2533       1.7222       3.7422
    2534       1.7734       3.6313
    2535       1.6479       3.5765
    2536       1.6343       3.5567
    2537       1.6452       3.6059
    2538       1.6877       3.4821
    2539       1.7486       3.4454
    2540       1.4976       3.4939
    2541       1.6056       3.5955
    2542       1.5734       3.4185
    2543       1.5868       3.5695
    2544       1.5621       3.4813
    2545       1.6041       3.4375
    2546       1.6683       3.5353
    2547       1.6215       3.5198
    2548       1.6042       3.6079
    2549       1.5486       3.4813
    2550       1.6600       3.5516
    2551       1.8330       3.4424
    2552       1.6792       3.5729
    2553       1.7229       3.6602
    2554       1.6771       3.3794
    2555       1.6300       3.5620
    2556       1.6296       3.5539
    2557       1.6155       3.6008
    2558       1.6609       3.3301
    2559       1.6406       3.3858
    2560       1.6751       3.4481
    2561       1.7816       3.4278
    2562       1.8041       3.4203
    2563       1.8145       3.3060
    2564       1.6272       3.2712
    2565       1.6637       3.4384
    2566       1.7185       3.6387
    2567       1.6069       3.5545
    2568       1.7461       3.5614
    2569       1.6664       3.3789
    2570       1.7096       3.2744
    2571       1.8049       3.5322
    2572       1.6901       3.5939
    2573       1.6850       3.7274
    2574       1.6625       3.5772
    2575       1.6352       3.5395
    2576       1.7146       3.3241
    2577       1.6908       3.5602
    2578       1.7577       3.4588
    2579       1.6935       3.6361
    2580       1.6241       3.6912
    2581       1.6507       3.4825
    2582       1.6963       3.5290
    2583       1.6475       3.5028
    2584       1.7067       3.4777
    2585       1.8509       3.4682
    2586       1.6059       3.4639
    2587       1.6397       3.6162
    2588       1.6721       3.4849
    2589       1.6893       3.6288
    2590       1.8760       3.6325
    2591       1.9562       3.5416
    2592       1.5814       3.5325
    2593       1.7209       3.5193
    2594       1.8220       3.6104
    2595       1.7863       3.6141
    2596       1.8187       3.6210
    2597       1.5487       3.4184
    2598       1.6678       3.5051
    2599       1.6723       3.4664
    2600       1.6817       3.5259
    2601       1.6178       3.4347
    2602       1.7146       3.4695
    2603       1.7254       3.4954
    2604       1.6421       3.5230
    2605       1.5873       3.4621
    2606       1.6505       3.5289
    2607       1.6886       3.6123
    2608       1.7850       3.6511
    2609       1.6731       3.6342
    2610       1.5875       3.5633
    2611       1.5878       3.3918
    2612       1.5905       3.3051
    2613       1.6080       3.4046
    2614       1.7026       3.5102
    2615       1.6011       3.7433
    2616       1.6021       3.7560
    2617       1.8249       3.5649
    2618       1.7457       3.7727
    2619       1.7964       3.8034
    2620       1.9423       3.9059
    2621       1.7183       3.7943
    2622       1.6162       3.8798
    2623       1.7587       3.7131
    2624       1.7988       3.4897
    2625       1.8938       3.5700
    2626       1.7859       3.6038
    2627       1.7277       3.4293
    2628       1.6990       3.6462
    2629       1.6426       3.5257
    2630       1.7505       3.4865
    2631       1.7533       3.4948
    2632       1.8464       3.6004
    2633       1.7605       3.4624
    2634       1.8400       3.3045
    2635       1.7756       3.4284
    2636       1.5814       3.4501
    2637       1.6554       3.3951
    2638       1.7341       3.4542
    2639       1.6860       3.2560
    2640       1.8607       3.4225
    2641       1.6407       3.4056
    2642       1.6361       3.4418
    2643       1.5439       3.6015
    2644       1.5453       3.4213
    2645       1.5977       3.4204
    2646       1.6550       3.5174
    2647       1.5427       3.4098
    2648       1.4547       3.5138
    2649       1.6071       3.4935
    2650       1.6874       3.3715
    2651       1.6606       3.5499
    2652       1.7346       3.5455
    2653       1.6903       3.5503
    2654       1.7537       3.4521
    2655       1.7303       3.6097
    2656       1.6775       3.3542
    2657       1.7362       3.3933
    2658       1.7326       3.3856
    2659       1.5886       3.4345
    2660       1.6400       3.4867
    2661       1.7184       3.7216
    2662       1.4953       3.3420
    2663       1.5904       3.5887
    2664       1.6627       3.4555
    2665       1.7246       3.4541
    2666       1.7791       3.5406
    2667       1.6176       3.3856
    2668       1.7118       3.4329
    2669       1.7105       3.3573
    2670       1.6474       3.4102
    2671       1.7598       3.3258
    2672       1.8463       3.3093
    2673       1.7497       3.4623
    2674       1.7533       3.5020
    2675       1.6651       3.4856
    2676       1.7323       3.2616
    2677       1.8706       3.3466
    2678       1.9027       3.1694
    2679       1.8272       3.3128
    2680       1.5771       3.4526
    2681       1.6042       3.4979
    2682       1.7820       3.5069
    2683       1.8442       3.5770
    2684       1.7614       3.5436
    2685       1.7571       3.5791
    2686       1.7002       3.4700
    2687       1.7414       3.4943
    2688       1.7570       3.2079
    2689       1.6060       3.4030
    2690       1.5816       3.4708
    2691       1.5696       3.3634
    2692       1.7011       3.3220
    2693       1.7668       3.1794
    2694       1.7664       3.2970
    2695       1.8675       3.2697
    2696       1.6986       3.2222
    2697       1.6902       3.2581
    2698       1.6393       3.3442
    2699       1.6049       3.3766
    2700       1.6156       3.2657
    2701       1.6435       3.3897
    2702       1.6110       3.2795
    2703       1.5651       3.3571
    2704       1.7572       3.3201
    2705       1.6628       3.1627
    2706       1.6496       3.1619
    2707       1.6797       3.2494
    2708       1.6465       3.2056
    2709       1.7058       3.1811
    2710       1.6100       3.0441
    2711       1.6058       3.0783
    2712       1.5872       3.1178
    2713       1.6869       2.9785
    2714       1.6835       2.9783
    2715       1.7746       3.2753
    2716       1.7702       3.1638
    2717       1.7324       3.1950
    2718       1.7678       3.0864
    2719       1.7489       3.1197
    2720       1.8043       3.1157
    2721       1.7396       3.2041
    2722       1.6073       3.0740
    2723       1.6779       3.2036
    2724       1.6722       3.1313
    2725       1.7409       3.1879
    2726       1.6688       3.4239
    2727       1.6941       3.2727
    2728       1.6987       3.4171
    2729       1.7730       3.3130
    2730       1.5611       3.3683
    2731       1.7025       3.3787
    2732       1.7387       3.2963
    2733       1.7204       3.0927
    2734       1.5969       3.1882
    2735       1.7059       3.2679
    2736       1.7185       3.2430
    2737       1.6292       3.1417
    2738       1.7366       3.1962
    2739       1.6544       3.2780
    2740       1.7224       3.1547
    2741       1.7134       2.9895
    2742       1.7147       3.1728
    2743       1.7904       3.1957
    2744       1.7001       3.0844
    2745       1.7322       3.2695
    2746       1.7142       3.3841
    2747       1.7277       3.2218
    2748       1.7954       3.1940
    2749       1.6917       3.2219
    2750       1.6605       3.2320
    2751       1.7295       3.3835
    2752       1.8724       3.3059
    2753       1.7085       3.3370
    2754       1.6291       3.3765
    2755       1.7135       3.3609
    2756       1.6733       3.2391
    2757       1.8305       3.4301
    2758       1.8384       3.5526
    2759       1.5883       3.5310
    2760       1.8012       3.2168
    2761       1.6847       3.1088
    2762       1.7430       3.2933
    2763       1.7793       3.4611
    2764       1.7596       3.4164
    2765       1.7446       3.2867
    2766       1.7883       3.4868
    2767       1.8350       3.3912
    2768       1.7890       3.2220
    2769       1.7705       3.1948
    2770       1.7100       3.1728
    2771       1.8598       3.3072
    2772       1.7320       3.2543
    2773       1.7159       3.3382
    2774       1.6145       3.4412
    2775       1.7801       3.1974
    2776       1.6618       3.3053
    2777       1.7095       3.3168
    2778       1.6988       3.2781
    2779       1.7740       3.2099
    2780       1.8352       3.3055
    2781       1.8608       3.2983
    2782       1.8246       3.0808
    2783       1.6987       3.3321
    2784       1.6792       3.3881
    2785       1.7162       3.1150
    2786       1.7623       3.0627
    2787       1.8211       3.4133
    2788       1.8228       3.3718
    2789       1.7957       3.4083
    2790       1.9001       3.4165
    2791       1.8561       3.2343
    2792       1.7843       3.3010
    2793       1.7922       3.0881
    2794       1.7765       3.3108
    2795       1.8180       3.3250
    2796       1.8538       3.2854
    2797       1.8068       3.2612
    2798       1.7287       3.3664
    2799       1.7489       3.2543
    2800       1.8187       3.4280
    2801       1.8157       3.3515
    2802       1.8666       3.1831
    2803       1.7425       2.9962
    2804       1.8715       2.9264
    2805       1.7425       3.1485
    2806       1.9039       3.2468
    2807       1.7067       3.2460
    2808       1.8994       3.1433
    2809       1.7645       3.3023
    2810       1.6742       3.2925
    2811       1.7497       2.9386
    2812       1.7417       3.2150
    2813       1.7697       3.1668
    2814       1.7213       3.2978
    2815       1.5398       3.3184
    2816       1.6403       3.3177
    2817       1.6535       3.1794
    2818       1.6554       3.0382
    2819       1.6948       3.0699
    2820       1.7591       3.1488
    2821       1.6699       3.3716
    2822       1.7045       3.1340
    2823       1.7001       3.2615
    2824       1.7874       3.2930
    2825       1.6551       3.4939
    2826       1.6668       3.5546
    2827       1.6735       3.3188
    2828       1.6292       3.3669
    2829       1.6347       3.4955
    2830       1.8608       3.5658
    2831       1.7724       3.3422
    2832       1.9370       3.2476
    2833       1.5452       3.3813
    2834       1.8672       3.3731
    2835       1.6995       3.2369
    2836       1.7622       3.2220
    2837       1.7630       3.1291
    2838       1.7377       3.0623
    2839       1.6209       3.1226
    2840       1.7787       3.2687
    2841       1.6511       3.1551
    2842       1.7357       3.1017
    2843       1.6096       3.1123
    2844       1.6404       3.2033
    2845       1.6943       3.2422
    2846       1.6444       3.4028
    2847       1.6830       3.0931
    2848       1.5176       3.0383
    2849       1.7330       2.9408
    2850       1.6566       3.1754
    2851       1.7640       3.1568
    2852       1.8367       3.1380
    2853       1.7106       3.0341
    2854       1.7035       3.2934
    2855       1.8534       3.1381
    2856       1.6683       3.2207
    2857       1.6183       3.2253
    2858       1.8826       3.2180
    2859       1.7129       3.1928
    2860       1.5496       3.2964
    2861       1.8008       3.4056
    2862       1.8019       3.2509
    2863       1.6496       3.1086
    2864       1.6122       3.2209
    2865       1.7208       3.2806
    2866       1.7878       3.1338
    2867       1.9315       3.2050
    2868       1.7622       3.3073
    2869       1.7647       3.1057
    2870       1.7962       3.2408
    2871       1.7695       3.3080
    2872       1.8735       3.3459
    2873       1.7240       3.3684
    2874       1.6842       3.2021
    2875       1.6992       3.1341
    2876       1.6940       3.3809
    2877       1.7703       3.2557
    2878       1.8214       3.1822
    2879       1.8503       2.9873
    2880       1.9399       3.1118
    2881       1.8426       3.0723
    2882       1.7871       3.1516
    2883       1.6997       3.2230
    2884       2.0177       3.1658
    2885       1.8831       3.1842
    2886       1.8657       3.1840
    2887       2.0821       3.0955
    2888       1.9925       3.1886
    2889       1.9736       3.1706
    2890       1.9405       3.0701
    2891       2.0958       3.1396
    2892       2.0357       3.1085
    2893       1.9345       3.2499
    2894       1.9921       3.1299
    2895       1.9214       3.1690
    2896       1.8261       3.0437
    2897       1.8504       3.0550
    2898       1.8682       3.0666
    2899       1.7384       3.0023
    2900       1.8644       3.0727
    2901       1.6965       3.1779
    2902       1.7825       3.2298
    2903       1.8405       3.2069
    2904       1.8849       3.1550
    2905       1.5783       3.1754
    2906       1.8218       3.2785
    2907       1.7445       3.2351
    2908       1.7015       3.2998
    2909       1.7235       3.2220
    2910       1.7429       3.0918
    2911       1.7838       3.0618
    2912       1.7922       3.1888
    2913       1.6775       3.0721
    2914       1.6855       3.0893
    2915       1.7155       3.0332
    2916       1.8235       3.0493
    2917       1.8964       3.1322
    2918       1.8418       3.0378
    2919       1.6508       2.9649
    2920       1.6395       2.9843
    2921       1.7115       2.8618
    2922       1.7959       3.0534
    2923       1.6854       3.1558
    2924       1.7747       3.2084
    2925       1.7387       3.2667
    2926       1.5717       3.2805
    2927       1.6670       3.3141
    2928       1.6783       3.2111
    2929       1.5235       3.2074
    2930       1.6896       3.1659
    2931       1.7714       3.1483
    2932       1.6666       3.1296
    2933       1.7358       3.1767
    2934       1.7469       3.2637
    2935       1.6054       3.0792
    2936       1.7327       3.3423
    2937       1.8173       3.0986
    2938       1.8225       3.1791
    2939       1.8852       2.9811
    2940       1.6872       3.2201
    2941       1.7811       3.1067
    2942       1.7587       3.2403
    2943       1.7043       2.8933
    2944       1.8012       2.9578
    2945       1.8928       3.1270
    2946       1.7893       3.0657
    2947       1.7669       2.8903
    2948       1.7844       2.9259
    2949       1.7281       2.8518
    2950       1.7685       2.9408
    2951       1.7260       2.8633
    2952       1.7896       2.8635
    2953       1.6974       2.9596
    2954       1.8008       2.9123
    2955       1.7661       3.0497
    2956       1.8938       3.2618
    2957       1.7695       3.2524
    2958       1.6463       3.0428
    2959       1.8428       2.9157
    2960       1.8066       2.9488
    2961       1.6528       2.9944
    2962       1.5746       3.0355
    2963       1.6155       3.0444
    2964       1.6712       3.2015
    2965       1.7386       3.1242
    2966       1.6426       3.2304
    2967       1.7131       2.9670
    2968       1.7476       3.0092
    2969       1.7150       3.0387
    2970       1.8377       3.0862
    2971       1.7466       2.9905
    2972       1.6866       3.1295
    2973       1.5991       3.0441
    2974       1.7541       3.1312
    2975       1.6904       3.2407
    2976       1.7143       3.2904
    2977       1.6156       2.9673
    2978       1.8960       3.0569
    2979       1.5188       2.8984
    2980       1.7368       2.9821
    2981       1.7642       2.9307
    2982       1.6933       3.0212
    2983       1.7077       2.9853
    2984       1.6957       2.9722
    2985       1.7674       3.1227
    2986       1.7511       3.0708
    2987       1.7421       3.1821
    2988       1.6472       3.2197
    2989       1.6817       3.0995
    2990       1.7380       3.0606
    2991       1.7175       2.9989
    2992       1.6690       2.9481
    2993       1.6840       2.9470
    2994       1.8030       2.8961
    2995       1.7648       2.9986
    2996       1.6537       3.0625
    2997       1.6353       3.0886
    2998       1.7492       2.9504
    2999       1.8202       2.8129
    3000       1.7320       2.9100
    3001       1.7753       3.1149
    3002       1.9257       3.2454
    3003       1.5923       3.2685
    3004       1.7792       3.0129
    3005       1.6520       3.3373
    3006       1.7099       3.3821
    3007       1.7293       3.4141
    3008       1.7847       3.1752
    3009       1.7639       3.0074
    3010       1.7251       3.1228
    3011       1.7770       2.9489
    3012       1.6979       2.9250
    3013       1.6643       3.1049
    3014       1.7562       3.0403
    3015       1.7473       3.0193
    3016       1.8281       3.1051
    3017       1.8201       3.0973
    3018       1.7258       3.1424
    3019       1.7807       3.0472
    3020       1.8476       3.2906
    3021       1.7426       2.8428
    3022       1.6813       3.2475
    3023       1.5715       3.1703
    3024       1.5707       3.2178
    3025       1.5887       3.3876
    3026       1.5470       3.2875
    3027       1.7607       3.2935
    3028       1.5857       3.2545
    3029       1.6219       3.2280
    3030       1.7736       3.1542
    3031       1.6953       3.3307
    3032       1.6582       3.4031
    3033       1.8262       3.4904
    3034       1.6085       3.6158
    3035       1.7465       3.4744
    3036       1.8136       3.4167
    3037       1.7578       3.3662
    3038       1.8687       3.4396
    3039       1.9737       3.4765
    3040       1.6630       3.3735
    3041       1.8209       3.5538
    3042       1.7512       3.5071
    3043       1.6583       3.4096
    3044       1.6884       3.5047
    3045       1.5457       3.4139
    3046       1.6701       3.3812
    3047       1.6031       3.4416
    3048       1.6533       3.2728
    3049       1.8299       3.1884
    3050       1.7967       3.3036
    3051       1.7186       3.5165
    3052       1.7093       3.3728
    3053       1.5937       3.4487
    3054       1.7699       3.3743
    3055       1.7214       3.2123
    3056       1.6819       3.1144
    3057       1.7078       3.1434
    3058       1.7407       3.2920
    3059       1.7127       3.2235
    3060       1.7622       3.1673
