#Frame          Trop2     Nanobody
    2048       4.5916       1.8908
    2049       4.5635       1.9762
    2050       4.5858       1.8501
    2051       4.5750       2.0908
    2052       4.7468       2.0925
    2053       4.6769       1.8779
    2054       4.7272       1.9942
    2055       4.5886       2.0919
    2056       4.7523       1.9725
    2057       4.6503       2.0501
    2058       4.6344       2.1328
    2059       4.7120       1.9204
    2060       4.6097       1.8199
    2061       4.6065       1.9001
    2062       4.5837       2.0191
    2063       4.5007       1.9926
    2064       4.7671       1.9368
    2065       4.7106       1.9827
    2066       4.7539       2.0064
    2067       4.6701       1.9676
    2068       4.7465       1.9782
    2069       4.5872       2.0596
    2070       4.6598       2.0661
    2071       4.7638       1.9096
    2072       4.6933       1.9743
    2073       4.6625       1.9331
    2074       4.6409       2.0407
    2075       4.5559       1.9005
    2076       4.7644       2.0290
    2077       4.7244       2.0874
    2078       4.6895       1.9785
    2079       4.6522       1.9249
    2080       4.6416       1.9152
    2081       4.7331       1.9298
    2082       4.7903       2.0203
    2083       4.6406       1.8442
    2084       4.7893       2.0325
    2085       4.6470       1.9716
    2086       4.6165       1.9317
    2087       4.5970       2.1297
    2088       4.7908       1.9076
    2089       4.8603       1.9541
    2090       4.7386       1.9891
    2091       4.5528       1.9093
    2092       4.6661       1.9622
    2093       4.6443       1.9567
    2094       4.6859       2.0730
    2095       4.6448       2.1912
    2096       4.7470       1.9702
    2097       4.7788       1.9600
    2098       4.6745       2.0120
    2099       4.7303       1.9089
    2100       4.6692       1.8053
    2101       4.7444       1.7770
    2102       4.8487       1.9062
    2103       5.0432       1.8521
    2104       4.9663       1.7630
    2105       4.9852       1.6703
    2106       4.9037       1.6978
    2107       4.8152       1.7610
    2108       4.7691       1.7395
    2109       4.7715       1.7277
    2110       4.9158       1.7408
    2111       4.7288       1.7068
    2112       4.8049       1.7585
    2113       4.8869       1.7022
    2114       4.8587       1.7743
    2115       4.8307       1.8764
    2116       4.9146       1.8360
    2117       4.7552       1.7369
    2118       4.7340       1.7718
    2119       4.8675       1.7925
    2120       4.6669       1.7223
    2121       4.7374       1.8340
    2122       4.5700       1.7961
    2123       4.6651       1.6720
    2124       4.5554       1.7166
    2125       4.6173       1.6287
    2126       4.5843       1.6976
    2127       4.5602       1.7416
    2128       4.7430       1.8455
    2129       4.7050       1.7663
    2130       4.7144       1.9264
    2131       4.7626       1.8383
    2132       4.6118       1.8468
    2133       4.8276       1.8731
    2134       4.6898       1.9312
    2135       4.5386       1.8837
    2136       4.7242       1.8841
    2137       4.8058       1.9214
    2138       4.9905       1.9389
    2139       4.6586       1.6667
    2140       4.7863       1.8774
    2141       4.8665       1.7994
    2142       4.7241       1.8829
    2143       4.7161       1.8764
    2144       4.7728       1.8139
    2145       4.6646       1.8761
    2146       4.8412       1.7289
    2147       4.7297       1.9270
    2148       4.6329       1.8156
    2149       4.5883       1.9198
    2150       4.6705       1.9417
    2151       4.6095       1.9726
    2152       4.5867       1.7821
    2153       4.6140       1.6463
    2154       4.6588       1.5273
    2155       4.7333       1.6753
    2156       4.6781       1.5849
    2157       4.8567       1.5502
    2158       4.7657       1.6092
    2159       4.8424       1.4098
    2160       4.7218       1.7657
    2161       4.6029       1.6657
    2162       4.7101       1.6007
    2163       4.6679       1.7293
    2164       4.4805       1.5980
    2165       4.6540       1.7532
    2166       4.6464       1.6366
    2167       4.6046       1.5946
    2168       4.6319       1.6532
    2169       4.6187       1.5603
    2170       4.6652       1.6195
    2171       4.7210       1.6049
    2172       4.5709       1.6398
    2173       4.7160       1.6196
    2174       4.6266       1.4917
    2175       4.6833       1.6344
    2176       4.7268       1.6589
    2177       4.6796       1.6803
    2178       4.6826       1.7416
    2179       4.6819       1.9296
    2180       4.7194       1.8012
    2181       4.6449       1.7593
    2182       4.7270       1.8039
    2183       4.6304       1.9314
    2184       4.6843       1.8899
    2185       4.8174       1.9202
    2186       4.6783       1.8493
    2187       4.5651       1.7191
    2188       4.6341       1.6179
    2189       4.8525       1.7358
    2190       4.7121       1.7923
    2191       4.7436       1.8037
    2192       4.7739       1.8215
    2193       4.6915       1.8596
    2194       4.7759       1.9672
    2195       4.7584       1.7998
    2196       4.6300       1.8775
    2197       4.7397       1.7509
    2198       4.7982       1.7306
    2199       4.7319       1.6369
    2200       4.7645       1.7933
    2201       4.7498       1.6946
    2202       4.6690       1.8378
    2203       4.6218       1.7638
    2204       4.5513       1.7408
    2205       4.6970       1.8356
    2206       4.7624       1.7474
    2207       4.8063       1.6990
    2208       4.7040       1.5858
    2209       4.6421       1.8706
    2210       4.7229       1.7972
    2211       4.5782       1.7480
    2212       4.6315       1.7612
    2213       4.7128       1.8928
    2214       4.4561       1.6642
    2215       4.6502       1.7599
    2216       4.7193       1.8425
    2217       4.5906       1.8590
    2218       4.5715       2.0319
    2219       4.6159       1.8060
    2220       4.7937       1.6471
    2221       4.7066       1.5850
    2222       4.7355       1.5440
    2223       4.7658       1.5370
    2224       4.7381       1.6763
    2225       4.7988       1.7188
    2226       4.6814       1.6340
    2227       4.7653       1.5475
    2228       4.6917       1.6709
    2229       4.6377       1.6425
    2230       4.6507       1.6409
    2231       4.7498       1.7467
    2232       4.5767       1.7410
    2233       4.6977       1.8526
    2234       4.7528       1.9086
    2235       4.7048       1.7187
    2236       4.9195       2.0023
    2237       4.5303       1.8495
    2238       4.6469       1.8028
    2239       4.6745       1.8493
    2240       4.7016       1.9527
    2241       4.7705       1.8466
    2242       4.6348       1.7984
    2243       4.5994       1.7776
    2244       4.6095       1.5558
    2245       4.6592       1.5342
    2246       4.4722       1.5744
    2247       4.5613       1.6064
    2248       4.5414       1.5094
    2249       4.6784       1.6669
    2250       4.6266       1.6479
    2251       4.8156       1.6120
    2252       4.8739       1.5898
    2253       4.8253       1.6488
    2254       4.7835       1.6125
    2255       4.8031       1.6137
    2256       4.6631       1.5196
    2257       4.6548       1.6679
    2258       4.3814       1.8144
    2259       4.5713       1.6558
    2260       4.6095       1.8314
    2261       4.6656       1.8063
    2262       4.3388       1.6977
    2263       4.4476       1.9080
    2264       4.6081       1.6506
    2265       4.6658       2.0077
    2266       4.5489       2.1019
    2267       4.6090       2.0133
    2268       4.5204       1.9279
    2269       4.7309       1.9825
    2270       4.7139       1.9708
    2271       4.7224       2.0420
    2272       4.6549       2.0482
    2273       4.8026       1.8146
    2274       4.7664       1.8827
    2275       4.7284       1.7255
    2276       4.6476       1.9209
    2277       4.6986       1.5515
    2278       4.6926       1.7277
    2279       4.6177       1.7578
    2280       4.7169       1.8794
    2281       4.6246       1.7980
    2282       4.6465       1.7565
    2283       4.6096       1.8615
    2284       4.7133       1.7948
    2285       4.4848       1.9296
    2286       4.5641       1.8233
    2287       4.2370       1.7206
    2288       4.3694       1.7806
    2289       4.3416       1.7696
    2290       4.3618       1.7977
    2291       4.3192       1.6563
    2292       4.4192       1.7841
    2293       4.2028       1.7421
    2294       4.1748       1.8996
    2295       4.2308       1.5641
    2296       4.2697       1.6767
    2297       4.4054       1.5875
    2298       4.2403       1.7093
    2299       4.2788       1.6971
    2300       4.2326       1.6984
    2301       4.2510       1.8177
    2302       4.3381       1.7369
    2303       4.2156       1.6665
    2304       4.2447       1.7128
    2305       4.1246       1.6844
    2306       4.0078       1.6536
    2307       4.0497       1.7777
    2308       4.1056       1.7723
    2309       4.2644       1.8106
    2310       4.1742       1.8305
    2311       4.1030       1.8419
    2312       4.2200       1.7637
    2313       4.1544       1.6492
    2314       4.1039       1.8539
    2315       3.9868       1.7647
    2316       3.9508       1.8173
    2317       4.2112       1.7238
    2318       3.9141       1.7678
    2319       4.0470       1.7529
    2320       4.1044       1.6953
    2321       4.0819       1.7054
    2322       3.9415       1.5451
    2323       4.1468       1.6849
    2324       4.0736       1.6963
    2325       4.0257       1.6735
    2326       3.9389       1.7576
    2327       3.9953       1.7495
    2328       4.0097       1.8396
    2329       3.9142       1.8862
    2330       3.8743       1.7731
    2331       3.9677       1.8793
    2332       3.9347       1.8063
    2333       4.1150       1.9681
    2334       3.9380       1.7926
    2335       4.1060       1.7614
    2336       4.0445       1.8129
    2337       3.8363       1.7988
    2338       3.8600       2.0081
    2339       3.9635       2.1260
    2340       4.1161       2.2630
    2341       4.1170       2.2060
    2342       4.0545       1.9633
    2343       4.1531       2.1391
    2344       4.1675       2.1187
    2345       4.1086       2.1416
    2346       4.3292       2.2127
    2347       4.3061       2.0391
    2348       4.1956       2.1327
    2349       4.1760       2.3028
    2350       4.2296       2.0470
    2351       4.2605       2.0612
    2352       4.1985       2.1869
    2353       4.0940       2.0017
    2354       4.2701       1.9559
    2355       3.9152       2.0027
    2356       4.1185       1.9921
    2357       4.2672       1.9316
    2358       4.2382       2.0280
    2359       4.3795       2.1058
    2360       4.1505       2.0349
    2361       4.0186       2.0380
    2362       4.1586       1.9114
    2363       4.1283       2.0709
    2364       4.1756       2.0365
    2365       4.4024       2.0419
    2366       4.1046       2.0863
    2367       4.0064       1.9768
    2368       3.9558       1.9745
    2369       4.0488       1.8477
    2370       3.9241       1.8363
    2371       4.0504       2.0121
    2372       3.9135       1.9885
    2373       3.9036       2.0441
    2374       3.9885       1.9343
    2375       3.9828       2.1818
    2376       3.9581       2.1287
    2377       3.9298       2.1923
    2378       3.9298       2.1812
    2379       3.9332       2.1424
    2380       4.0395       2.0646
    2381       3.9748       2.0725
    2382       3.6867       1.9141
    2383       3.9548       2.1447
    2384       3.9119       2.2279
    2385       4.0383       2.0820
    2386       3.9190       2.0289
    2387       3.8231       2.1160
    2388       3.8997       2.0537
    2389       3.8884       2.1725
    2390       3.9081       2.2272
    2391       3.9593       2.0220
    2392       3.9257       2.0799
    2393       4.1609       2.1832
    2394       3.9400       2.0838
    2395       3.9929       1.9936
    2396       4.1002       2.1012
    2397       3.9339       2.1503
    2398       4.0848       2.2122
    2399       4.1404       2.3131
    2400       3.9258       2.0751
    2401       3.8691       2.1686
    2402       3.9594       2.1785
    2403       3.9196       2.2085
    2404       3.9684       2.1186
    2405       3.9713       2.1791
    2406       4.0223       1.9310
    2407       4.2225       2.0381
    2408       4.0537       2.1332
    2409       4.1477       1.9868
    2410       4.0060       1.9723
    2411       4.0276       2.1232
    2412       3.9669       2.1653
    2413       4.0110       2.1938
    2414       3.9017       2.1539
    2415       4.0020       2.4763
    2416       3.9343       2.1355
    2417       4.0585       2.1125
    2418       4.0395       2.2997
    2419       4.1421       2.3205
    2420       4.0843       2.1288
    2421       3.9924       2.1233
    2422       4.1037       2.0746
    2423       4.1472       2.0167
    2424       3.9096       2.1962
    2425       3.9921       2.2406
    2426       4.0730       2.0905
    2427       3.9876       2.2074
    2428       4.1657       2.0692
    2429       3.9817       2.0106
    2430       3.9692       1.9283
    2431       3.9901       1.8459
    2432       4.1060       1.8534
    2433       3.8651       1.9272
    2434       4.0472       2.0721
    2435       4.0696       2.0114
    2436       4.0546       1.9914
    2437       4.0453       2.0116
    2438       4.0361       1.9247
    2439       3.9229       1.9604
    2440       4.0049       1.7985
    2441       3.9625       1.9035
    2442       3.9792       1.9898
    2443       3.9277       1.8727
    2444       4.0241       1.8506
    2445       3.9282       1.9205
    2446       4.0661       1.9386
    2447       3.9119       1.9555
    2448       4.0127       1.9861
    2449       3.9975       1.9801
    2450       3.7742       1.8477
    2451       3.9933       1.8689
    2452       3.9565       1.8471
    2453       3.8574       1.9005
    2454       4.1369       1.7969
    2455       4.2245       1.7942
    2456       4.0085       1.8476
    2457       4.0270       1.9833
    2458       3.9588       1.9722
    2459       4.1052       1.9381
    2460       4.0752       1.9773
    2461       3.8310       1.9866
    2462       3.8758       1.9510
    2463       3.9958       1.8765
    2464       4.0378       2.0283
    2465       3.9410       2.0142
    2466       4.0445       1.9328
    2467       3.9081       1.8874
    2468       3.7405       1.8925
    2469       4.0204       2.0168
    2470       4.0267       1.8456
    2471       4.0958       1.8819
    2472       3.8443       1.8173
    2473       3.8656       1.8299
    2474       4.0044       1.8507
    2475       3.9122       1.8181
    2476       3.9924       1.8630
    2477       4.0763       1.8787
    2478       4.0579       1.7869
    2479       4.0799       1.9428
    2480       3.9570       1.9443
    2481       3.8044       1.7737
    2482       3.9093       1.9378
    2483       3.8829       1.8090
    2484       3.7502       1.7997
    2485       3.9367       1.9406
    2486       3.9615       1.8884
    2487       4.1769       1.7168
    2488       4.0459       1.8172
    2489       3.9045       1.6637
    2490       3.9999       1.7355
    2491       4.0490       1.7530
    2492       3.9549       1.5799
    2493       3.8561       1.9704
    2494       3.9726       1.6519
    2495       3.8303       1.6075
    2496       3.8516       1.6221
    2497       4.1319       1.7263
    2498       3.9027       1.5589
    2499       3.9703       1.7065
    2500       3.8970       1.6307
    2501       3.8774       1.7650
    2502       3.8493       1.6817
    2503       3.9632       1.7953
    2504       3.9719       1.7608
    2505       3.7780       1.7877
    2506       3.9925       1.7672
    2507       3.8827       1.9577
    2508       3.9610       1.8424
    2509       3.8064       1.8717
    2510       4.0800       1.8149
    2511       3.9859       1.7370
    2512       3.9007       1.9281
    2513       4.0088       1.8095
    2514       3.9068       1.9862
    2515       4.1120       1.8702
    2516       4.0898       1.8246
    2517       4.0862       1.9454
    2518       3.9467       1.8401
    2519       4.2000       1.8470
    2520       4.0867       1.8365
    2521       3.8909       1.7333
    2522       3.9046       1.7947
    2523       3.9441       1.6826
    2524       3.9230       1.8256
    2525       4.0805       1.7447
    2526       3.9467       1.9945
    2527       3.9104       1.7159
    2528       3.9303       1.8601
    2529       4.0065       1.8731
    2530       3.9139       1.9292
    2531       3.8450       1.9162
    2532       3.9754       1.8864
    2533       4.0561       1.9572
    2534       4.0880       2.0245
    2535       3.8814       1.9654
    2536       3.8287       2.0499
    2537       3.8745       2.0710
    2538       4.0420       2.2044
    2539       3.9969       2.1237
    2540       3.9710       1.9445
    2541       4.0287       2.0687
    2542       3.8991       2.0685
    2543       4.1027       2.0616
    2544       4.1429       1.9436
    2545       3.9406       1.8445
    2546       3.8979       1.9525
    2547       4.0854       1.9342
    2548       4.1158       2.0524
    2549       4.0393       1.9708
    2550       4.1269       1.9657
    2551       3.9971       1.9246
    2552       4.0123       1.9148
    2553       3.9281       1.8505
    2554       3.9975       1.8520
    2555       4.0727       1.8695
    2556       3.8366       1.8841
    2557       3.9634       1.8717
    2558       4.0464       1.8458
    2559       4.1135       1.6765
    2560       4.0534       1.8790
    2561       3.8549       1.7338
    2562       4.0178       1.8167
    2563       3.9457       1.5829
    2564       4.0167       1.6748
    2565       4.0158       1.7313
    2566       3.9824       1.8239
    2567       4.0341       1.8425
    2568       4.1646       1.9727
    2569       3.9482       1.8327
    2570       3.9554       1.8470
    2571       3.7977       1.8007
    2572       3.9118       1.8021
    2573       3.9219       1.8327
    2574       4.0603       1.9782
    2575       3.9879       1.9433
    2576       4.0273       1.8898
    2577       3.8390       1.9488
    2578       4.1324       2.0011
    2579       3.9683       1.9889
    2580       4.0838       2.0542
    2581       3.9570       1.9353
    2582       3.9484       2.1241
    2583       3.9379       2.0392
    2584       3.8006       1.9017
    2585       3.7904       2.0190
    2586       3.8675       2.0136
    2587       3.7714       1.9888
    2588       3.8818       2.0221
    2589       4.1697       1.7669
    2590       3.8458       2.0240
    2591       4.0128       1.9473
    2592       4.0851       2.0973
    2593       4.1402       2.0354
    2594       4.0782       2.0365
    2595       3.8712       2.1031
    2596       4.0093       2.2224
    2597       3.7771       2.2617
    2598       4.1334       2.1690
    2599       3.8564       2.1249
    2600       4.0116       2.2710
    2601       3.8912       2.2929
    2602       4.0105       2.3234
    2603       3.8802       2.2151
    2604       4.0574       2.2603
    2605       3.7627       2.1596
    2606       3.8378       2.0454
    2607       3.9567       2.0260
    2608       4.0435       2.0601
    2609       3.9489       2.1550
    2610       4.1097       2.2884
    2611       4.0009       2.2544
    2612       3.8730       2.1581
    2613       4.0214       2.2503
    2614       3.8785       2.1701
    2615       3.9378       2.1635
    2616       4.0579       2.3172
    2617       3.9655       2.3483
    2618       4.0599       2.2194
    2619       3.8809       2.1939
    2620       4.0458       2.3632
    2621       3.9991       2.2599
    2622       3.9498       2.4334
    2623       3.9836       2.3879
    2624       4.1933       2.6071
    2625       3.9431       2.4606
    2626       3.8050       2.3006
    2627       3.8996       2.3092
    2628       3.8771       2.3850
    2629       3.9938       2.3072
    2630       3.8025       2.3152
    2631       3.9725       2.3135
    2632       3.8801       2.3876
    2633       3.9255       2.4117
    2634       3.9902       2.2127
    2635       4.0038       2.4418
    2636       3.9856       2.4448
    2637       3.8974       2.3789
    2638       3.9367       2.2825
    2639       3.7774       2.3865
    2640       3.8809       2.4839
    2641       3.9869       2.4819
    2642       4.0026       2.4278
    2643       3.9223       2.3450
    2644       3.9437       2.2258
    2645       4.0516       2.2923
    2646       4.0433       2.2048
    2647       4.1984       2.1518
    2648       4.0531       2.3430
    2649       4.2030       2.2534
    2650       4.2194       2.4878
    2651       4.0945       2.4651
    2652       4.2350       2.4450
    2653       4.0660       2.3467
    2654       4.1652       2.4020
    2655       4.0328       2.3875
    2656       4.1427       2.4908
    2657       4.0910       2.3760
    2658       4.1077       2.5183
    2659       4.0185       2.5487
    2660       3.8939       2.4113
    2661       4.0934       2.4722
    2662       3.8791       2.6222
    2663       4.1448       2.4743
    2664       4.0050       2.2732
    2665       4.1782       2.4322
    2666       4.1134       2.4500
    2667       4.0369       2.5567
    2668       3.9711       2.4459
    2669       3.9226       2.4925
    2670       3.9158       2.5311
    2671       3.8563       2.4459
    2672       4.0452       2.4677
    2673       3.9135       2.5110
    2674       3.9848       2.3982
    2675       3.8940       2.3957
    2676       4.0380       2.5515
    2677       4.0669       2.5878
    2678       4.1170       2.5351
    2679       4.0682       2.4177
    2680       3.9543       2.4258
    2681       4.0349       2.4532
    2682       3.9402       2.4025
    2683       4.0124       2.5733
    2684       3.8949       2.6694
    2685       3.9256       2.7613
    2686       3.9039       2.6550
    2687       3.9562       2.7287
    2688       3.9866       2.7508
    2689       4.1185       2.5373
    2690       3.9602       2.7097
    2691       4.0361       2.8333
    2692       4.0240       2.8036
    2693       4.0224       2.7134
    2694       3.9813       3.0561
    2695       4.1443       3.0377
    2696       4.1072       3.0784
    2697       4.1524       3.0130
    2698       3.8948       3.1300
    2699       4.0097       3.0542
    2700       3.9385       2.9172
    2701       3.9542       2.9829
    2702       4.0011       3.0297
    2703       4.0364       3.0020
    2704       4.0151       2.8468
    2705       3.8641       2.8495
    2706       4.0090       2.7117
    2707       3.8693       2.8712
    2708       3.8216       2.8192
    2709       4.0442       2.8120
    2710       4.1117       2.8821
    2711       4.0856       2.6700
    2712       4.0398       2.7339
    2713       4.0524       2.5504
    2714       3.9975       2.7369
    2715       3.9358       2.3684
    2716       3.9924       2.5097
    2717       3.9753       2.4520
    2718       3.9773       2.4865
    2719       3.7882       2.6746
    2720       3.9246       2.5782
    2721       3.8809       2.4812
    2722       3.8245       2.4448
    2723       3.9579       2.4574
    2724       3.9239       2.4965
    2725       3.8022       2.3924
    2726       3.8271       2.4882
    2727       4.0777       2.3298
    2728       4.1273       2.2514
    2729       4.1952       2.2873
    2730       4.1463       2.2572
    2731       4.1520       2.3037
    2732       3.9730       2.3056
    2733       4.1802       2.3048
    2734       4.1611       2.2936
    2735       4.1700       2.3985
    2736       4.0041       2.4404
    2737       4.2462       2.3953
    2738       3.9650       2.4989
    2739       4.0775       2.4011
    2740       4.0183       2.3832
    2741       4.2229       2.1358
    2742       3.8858       2.3467
    2743       4.1498       2.3079
    2744       4.0224       2.3742
    2745       3.9856       2.2626
    2746       3.9812       2.3519
    2747       3.7952       2.3801
    2748       3.7848       2.4172
    2749       3.9355       2.2792
    2750       3.9287       2.4024
    2751       3.8922       2.4400
    2752       4.1372       2.5147
    2753       3.9571       2.4509
    2754       3.9616       2.3818
    2755       4.0424       2.4450
    2756       4.1257       2.5209
    2757       4.1899       2.4949
    2758       3.9767       2.4407
    2759       4.0053       2.3453
    2760       4.0375       2.4405
    2761       4.0607       2.5087
    2762       3.9893       2.4418
    2763       4.0291       2.4603
    2764       4.0506       2.4775
    2765       3.9332       2.5963
    2766       3.9043       2.4254
    2767       3.8369       2.6346
    2768       3.9527       2.5820
    2769       3.9059       2.5859
    2770       3.8372       2.7367
    2771       3.9147       2.9150
    2772       3.7864       2.8188
    2773       4.0220       2.7349
    2774       4.0410       2.7409
    2775       4.0123       2.8069
    2776       4.0596       2.7091
    2777       3.8754       2.6379
    2778       3.9098       2.6652
    2779       4.0750       2.6157
    2780       3.8951       2.5105
    2781       3.8952       2.6625
    2782       3.9459       2.7250
    2783       4.0543       2.5796
    2784       3.9243       2.6642
    2785       3.9575       2.5842
    2786       4.0224       2.4945
    2787       4.0655       2.6065
    2788       3.9497       2.5855
    2789       3.7644       2.4495
    2790       3.9894       2.5133
    2791       4.0013       2.4822
    2792       3.8895       2.4993
    2793       3.7256       2.5026
    2794       3.8684       2.5736
    2795       4.0672       2.5869
    2796       3.9054       2.6675
    2797       4.0451       2.6343
    2798       4.0046       2.6418
    2799       4.0862       2.7413
    2800       3.7948       2.7852
    2801       3.8687       2.7044
    2802       3.8394       2.9392
    2803       3.8045       2.7692
    2804       3.9248       2.7914
    2805       3.8657       2.6604
    2806       3.6734       2.7632
    2807       3.9545       2.8229
    2808       3.9879       2.8748
    2809       4.0462       2.9365
    2810       4.0846       2.6574
    2811       4.1171       2.7876
    2812       4.0652       2.7163
    2813       4.0536       2.7115
    2814       4.0963       2.6051
    2815       4.2012       2.6639
    2816       4.2362       2.8864
    2817       4.2352       2.8105
    2818       4.2067       2.7007
    2819       4.2150       2.6149
    2820       4.1576       2.6545
    2821       3.9550       2.6693
    2822       4.0040       2.9128
    2823       3.9669       2.7114
    2824       3.9709       2.7246
    2825       3.7878       2.6552
    2826       3.9426       2.5908
    2827       3.9625       2.7365
    2828       4.0962       2.8235
    2829       3.8721       2.7214
    2830       3.9274       2.7612
    2831       4.0039       2.8516
    2832       4.0279       2.8671
    2833       4.0288       2.7102
    2834       4.1179       2.6566
    2835       4.0460       2.8253
    2836       3.9856       2.6998
    2837       3.9408       2.6598
    2838       4.0551       2.7586
    2839       3.9569       2.7768
    2840       3.7656       2.7781
    2841       3.8798       2.7906
    2842       3.8899       2.8872
    2843       4.0118       2.9025
    2844       3.9356       3.0189
    2845       3.8737       2.7691
    2846       3.8128       3.0544
    2847       4.0033       3.1807
    2848       4.0509       3.1210
    2849       3.9238       2.7692
    2850       3.9817       2.7418
    2851       4.1181       2.6476
    2852       3.9400       2.7870
    2853       3.7948       2.7900
    2854       3.9158       2.7896
    2855       3.9427       2.8596
    2856       3.9554       2.5886
    2857       3.8848       2.7398
    2858       4.0141       2.9425
    2859       3.9380       2.8836
    2860       4.0606       2.9893
    2861       4.0788       3.0992
    2862       4.1358       3.0459
    2863       3.9505       2.9414
    2864       4.0457       2.8805
    2865       4.1605       2.8256
    2866       4.1143       2.9095
    2867       4.1555       2.8199
    2868       4.1509       2.9378
    2869       4.2434       2.8276
    2870       4.1679       3.0024
    2871       4.0169       2.8292
    2872       4.1150       2.6860
    2873       4.2618       2.8664
    2874       4.0146       2.7968
    2875       4.1028       2.7133
    2876       4.1485       2.9391
    2877       3.9724       2.7272
    2878       4.0758       2.8023
    2879       3.9828       2.7552
    2880       4.1704       2.7353
    2881       4.1454       2.6941
    2882       4.1547       2.5485
    2883       4.0229       2.6647
    2884       4.1138       2.8043
    2885       4.1508       2.7182
    2886       4.1582       2.7787
    2887       4.0731       2.8503
    2888       4.1586       2.6236
    2889       4.1904       2.8295
    2890       4.1318       2.7349
    2891       4.0858       2.5989
    2892       4.1614       2.6127
    2893       3.9066       2.5862
    2894       3.8091       2.6239
    2895       4.0992       2.6375
    2896       3.8734       2.7407
    2897       4.0341       2.6854
    2898       3.9046       2.9102
    2899       4.0683       2.7196
    2900       3.9560       2.8944
    2901       3.8440       2.7847
    2902       3.9683       2.9597
    2903       3.8759       2.7633
    2904       3.8313       2.7589
    2905       3.8965       2.7307
    2906       3.8237       2.7708
    2907       3.7875       2.9183
    2908       3.9311       2.5315
    2909       3.9546       2.6510
    2910       3.9115       2.8012
    2911       4.0428       2.7703
    2912       3.9748       2.6426
    2913       3.9174       2.6898
    2914       3.9414       2.8462
    2915       4.0851       2.7589
    2916       4.0617       2.7286
    2917       4.0365       2.7444
    2918       3.9818       2.8085
    2919       3.8168       2.8052
    2920       3.9034       2.7047
    2921       3.8555       2.5967
    2922       3.9794       2.6705
    2923       3.8524       2.7558
    2924       3.8234       2.6810
    2925       3.7530       2.7761
    2926       3.9469       2.7738
    2927       3.6803       2.6120
    2928       3.9339       2.5962
    2929       3.7522       2.5653
    2930       3.8745       2.6919
    2931       3.8875       2.6522
    2932       3.8660       2.7049
    2933       3.8303       2.5269
    2934       3.7132       2.7300
    2935       3.7788       2.7311
    2936       4.0181       2.6127
    2937       3.8966       2.7676
    2938       3.9615       2.5915
    2939       3.9081       2.6462
    2940       3.8524       2.6773
    2941       3.9513       2.4637
    2942       3.8778       2.6286
    2943       3.9054       2.5793
    2944       3.7587       2.5907
    2945       3.6984       2.7565
    2946       3.7115       2.5945
    2947       3.8134       2.6761
    2948       3.7391       2.5976
    2949       4.0138       2.7086
    2950       3.8064       2.7244
    2951       3.8432       2.6638
    2952       3.8673       2.6898
    2953       3.8733       2.6992
    2954       3.8425       2.6549
    2955       3.6723       2.5712
    2956       3.7202       2.6532
    2957       3.6503       2.6241
    2958       3.6515       2.6419
    2959       3.6597       2.7499
    2960       3.7929       2.6519
    2961       3.7610       2.7672
    2962       3.8559       2.6067
    2963       3.9212       2.5803
    2964       3.8621       2.5388
    2965       3.7993       2.5732
    2966       3.9217       2.6249
    2967       3.8484       2.5961
    2968       3.8231       2.5393
    2969       3.9258       2.5367
    2970       3.8134       2.4924
    2971       3.8147       2.6263
    2972       3.8820       2.6643
    2973       4.0247       2.6169
    2974       3.9254       2.6841
    2975       3.8757       2.5956
    2976       3.9958       2.5768
    2977       3.9093       2.6492
    2978       3.8819       2.6436
    2979       3.9571       2.5878
    2980       3.6974       2.6758
    2981       3.8527       2.5812
    2982       4.0469       2.4135
    2983       4.0238       2.5386
    2984       3.9403       2.6337
    2985       3.9891       2.6276
    2986       3.8238       2.6601
    2987       3.7460       2.7249
    2988       3.6458       2.6684
    2989       3.8143       2.7403
    2990       3.7043       2.6471
    2991       3.7539       2.7042
    2992       3.8203       2.6330
    2993       3.7003       2.6630
    2994       3.8683       2.7486
    2995       3.9912       2.6928
    2996       4.0493       2.6402
    2997       3.9454       2.5625
    2998       3.9216       2.6562
    2999       3.8406       2.6763
    3000       3.8856       2.7015
    3001       3.8843       2.6159
    3002       3.7918       2.7043
    3003       3.8155       2.6763
    3004       3.7619       2.6858
    3005       3.8513       2.5579
    3006       3.7517       2.4770
    3007       3.8715       2.6361
    3008       3.8188       2.7412
    3009       3.9655       2.5495
    3010       3.9849       2.8490
    3011       3.8792       2.9297
    3012       3.8207       2.7490
    3013       3.6505       2.7360
    3014       3.7016       2.6837
    3015       3.7620       2.7369
    3016       3.8237       2.6579
    3017       3.8713       2.5078
    3018       3.8865       2.5135
    3019       3.8322       2.5565
    3020       3.8753       2.5407
    3021       3.8463       2.4224
    3022       3.9041       2.6372
    3023       3.7232       2.6825
    3024       3.7546       2.5760
    3025       3.8140       2.6118
    3026       3.8317       2.5842
    3027       3.8108       2.4494
    3028       3.9139       2.5643
    3029       3.7871       2.5109
    3030       3.7879       2.4287
    3031       3.6236       2.5847
    3032       3.8363       2.5194
    3033       3.8564       2.6395
    3034       3.8808       2.6688
    3035       3.8209       2.6628
    3036       3.8975       2.5731
    3037       3.9045       2.6863
    3038       3.8961       2.7032
    3039       3.9928       2.7360
    3040       4.1057       2.5979
    3041       3.9192       2.5279
    3042       3.8779       2.5752
    3043       3.8126       2.5809
    3044       3.9121       2.6890
    3045       3.9323       2.5290
