#Frame          Trop2     Nanobody
    2068       3.5735       1.4102
    2069       3.8016       1.5100
    2070       3.7545       1.5415
    2071       3.8186       1.4665
    2072       3.8861       1.5887
    2073       3.8558       1.5867
    2074       3.9059       1.5473
    2075       3.6983       1.5319
    2076       3.8993       1.5245
    2077       3.7171       1.4810
    2078       3.8735       1.5535
    2079       3.6934       1.7310
    2080       3.7276       1.6652
    2081       3.6767       1.3663
    2082       3.7411       1.4540
    2083       3.7184       1.5817
    2084       3.6390       1.5370
    2085       3.4995       1.5364
    2086       3.5942       1.4577
    2087       3.5986       1.3896
    2088       3.4952       1.5228
    2089       3.7313       1.4357
    2090       3.8083       1.5051
    2091       3.5482       1.5432
    2092       3.6725       1.5451
    2093       3.7086       1.4255
    2094       3.7911       1.4150
    2095       3.7404       1.4570
    2096       3.7637       1.4764
    2097       3.7031       1.4095
    2098       3.8131       1.5763
    2099       3.5520       1.6306
    2100       3.4735       1.4004
    2101       3.5715       1.5423
    2102       3.5869       1.5071
    2103       3.6042       1.4478
    2104       3.6066       1.5127
    2105       3.5852       1.6479
    2106       3.5111       1.5557
    2107       3.5426       1.4272
    2108       3.6631       1.5905
    2109       3.6828       1.6359
    2110       3.5968       1.5413
    2111       3.6002       1.5818
    2112       3.6578       1.6585
    2113       3.6709       1.5486
    2114       3.6343       1.6049
    2115       3.6064       1.5754
    2116       3.8286       1.5888
    2117       3.7240       1.6080
    2118       3.7100       1.4838
    2119       3.6364       1.4115
    2120       3.5825       1.3509
    2121       3.5581       1.4956
    2122       3.4846       1.4250
    2123       3.7468       1.6070
    2124       3.7766       1.5433
    2125       3.6883       1.5473
    2126       3.8172       1.6223
    2127       3.8101       1.4717
    2128       3.5366       1.5831
    2129       3.4931       1.6246
    2130       3.6750       1.4557
    2131       3.6762       1.4988
    2132       3.7980       1.4826
    2133       3.5240       1.5265
    2134       3.7474       1.4846
    2135       3.6333       1.5054
    2136       3.5402       1.5281
    2137       3.4417       1.4640
    2138       3.4875       1.4707
    2139       3.4518       1.5566
    2140       3.4343       1.5326
    2141       3.5387       1.5099
    2142       3.5195       1.5107
    2143       3.4707       1.5431
    2144       3.5435       1.4598
    2145       3.5473       1.6260
    2146       3.5884       1.5516
    2147       3.6552       1.7351
    2148       3.5279       1.5762
    2149       3.6231       1.5176
    2150       3.4437       1.6719
    2151       3.4829       1.6263
    2152       3.6354       1.4412
    2153       3.7000       1.5726
    2154       3.3699       1.4997
    2155       3.6580       1.5293
    2156       3.5649       1.4430
    2157       3.5207       1.5966
    2158       3.6129       1.4478
    2159       3.7145       1.4863
    2160       3.5350       1.5064
    2161       3.3750       1.5599
    2162       3.5866       1.5957
    2163       3.6062       1.5088
    2164       3.6222       1.4929
    2165       3.6555       1.6878
    2166       3.7440       1.6187
    2167       3.7222       1.5121
    2168       3.6384       1.5684
    2169       3.6309       1.4750
    2170       3.6466       1.5187
    2171       3.5859       1.5483
    2172       3.7372       1.5063
    2173       3.5416       1.5135
    2174       3.6519       1.6172
    2175       3.6216       1.5237
    2176       3.5593       1.5655
    2177       3.5265       1.4336
    2178       3.5962       1.4653
    2179       3.6202       1.4937
    2180       3.5397       1.5224
    2181       3.6354       1.5616
    2182       3.8427       1.5620
    2183       3.6856       1.7018
    2184       3.5871       1.5274
    2185       3.4484       1.7056
    2186       3.4410       1.7877
    2187       3.4345       1.6490
    2188       3.6303       1.6532
    2189       3.5902       1.6326
    2190       3.5650       1.5609
    2191       3.4458       1.6322
    2192       3.5693       1.6082
    2193       3.5932       1.5740
    2194       3.7482       1.5220
    2195       3.7832       1.5543
    2196       3.4554       1.5656
    2197       3.8069       1.4203
    2198       3.6112       1.5243
    2199       3.5581       1.5258
    2200       3.6334       1.4764
    2201       3.6707       1.5193
    2202       3.6455       1.4406
    2203       3.6470       1.4709
    2204       3.6782       1.6699
    2205       3.3844       1.5469
    2206       3.5500       1.6614
    2207       3.5918       1.5962
    2208       3.4001       1.5242
    2209       3.5556       1.5097
    2210       3.5887       1.4452
    2211       3.7378       1.5303
    2212       3.7829       1.5717
    2213       3.6245       1.5325
    2214       3.5369       1.5009
    2215       3.6498       1.6189
    2216       3.6492       1.6876
    2217       3.5135       1.6186
    2218       3.3842       1.5365
    2219       3.4328       1.5358
    2220       3.4110       1.7403
    2221       3.5178       1.5412
    2222       3.6766       1.6965
    2223       3.6741       1.5511
    2224       3.3353       1.5013
    2225       3.5343       1.6545
    2226       3.5099       1.5667
    2227       3.5788       1.6025
    2228       3.5405       1.3518
    2229       3.5572       1.3908
    2230       3.6927       1.5193
    2231       3.5437       1.5048
    2232       3.5126       1.4668
    2233       3.5925       1.4748
    2234       3.3477       1.5197
    2235       3.4555       1.4505
    2236       3.4647       1.6615
    2237       3.3764       1.5423
    2238       3.5955       1.7638
    2239       3.5012       1.7259
    2240       3.7720       1.4339
    2241       3.7837       1.6277
    2242       3.7372       1.5968
    2243       3.5418       1.5150
    2244       3.6906       1.4102
    2245       3.6545       1.6071
    2246       3.6678       1.5880
    2247       3.5843       1.4859
    2248       3.6906       1.5780
    2249       3.6819       1.5022
    2250       3.5771       1.6387
    2251       3.4752       1.5686
    2252       3.6013       1.5142
    2253       3.5818       1.4166
    2254       3.6465       1.4243
    2255       3.4908       1.4159
    2256       3.4434       1.4611
    2257       3.4920       1.4415
    2258       3.4787       1.4802
    2259       3.4598       1.5461
    2260       3.5808       1.4595
    2261       3.3470       1.4822
    2262       3.5688       1.6244
    2263       3.5404       1.4531
    2264       3.5406       1.3996
    2265       3.4966       1.5108
    2266       3.3560       1.6303
    2267       3.6993       1.6065
    2268       3.5637       1.5147
    2269       3.5575       1.4971
    2270       3.6659       1.4777
    2271       3.5709       1.5173
    2272       3.4027       1.5601
    2273       3.2877       1.5382
    2274       3.5662       1.4738
    2275       3.5728       1.5449
    2276       3.5627       1.5988
    2277       3.3741       1.5145
    2278       3.5934       1.4139
    2279       3.4600       1.5543
    2280       3.6480       1.5072
    2281       3.6814       1.7020
    2282       3.3782       1.4492
    2283       3.6102       1.4615
    2284       3.5662       1.4575
    2285       3.5282       1.3365
    2286       3.7360       1.4824
    2287       3.6876       1.4374
    2288       3.6288       1.4154
    2289       3.6859       1.5685
    2290       3.4707       1.4532
    2291       3.5486       1.6129
    2292       3.5859       1.5832
    2293       3.6510       1.8027
    2294       3.4928       1.6821
    2295       3.6063       1.5956
    2296       3.4130       1.4888
    2297       3.6121       1.7107
    2298       3.5099       1.5433
    2299       3.5315       1.5992
    2300       3.4507       1.5134
    2301       3.4744       1.5520
    2302       3.5103       1.5659
    2303       3.7473       1.7252
    2304       3.7865       1.4970
    2305       3.6411       1.5378
    2306       3.5238       1.4968
    2307       3.6074       1.5537
    2308       3.4178       1.5302
    2309       3.4582       1.4052
    2310       3.6041       1.4113
    2311       3.5186       1.4426
    2312       3.5845       1.5024
    2313       3.4917       1.6517
    2314       3.4169       1.6136
    2315       3.6952       1.4786
    2316       3.5860       1.4238
    2317       3.5647       1.4752
    2318       3.4535       1.3847
    2319       3.4827       1.4429
    2320       3.6317       1.4698
    2321       3.5691       1.3418
    2322       3.4120       1.4459
    2323       3.4963       1.4991
    2324       3.8211       1.6130
    2325       3.5951       1.4488
    2326       3.6831       1.4117
    2327       3.6226       1.4671
    2328       3.5701       1.3989
    2329       3.9088       1.5815
    2330       3.8121       1.5614
    2331       3.8529       1.3404
    2332       3.6588       1.4700
    2333       3.6496       1.4894
    2334       3.7022       1.5666
    2335       3.7068       1.4973
    2336       3.6449       1.6327
    2337       3.6702       1.5521
    2338       3.7610       1.5479
    2339       3.8561       1.6066
    2340       3.8461       1.5621
    2341       3.9371       1.6135
    2342       4.0538       1.6006
    2343       3.8647       1.4622
    2344       3.6023       1.4337
    2345       3.8785       1.5474
    2346       3.6489       1.5857
    2347       3.7801       1.7470
    2348       3.7725       1.6937
    2349       3.8554       1.6142
    2350       3.8162       1.5881
    2351       3.9065       1.4257
    2352       3.7339       1.5531
    2353       3.7818       1.4910
    2354       3.8795       1.5020
    2355       3.8239       1.4524
    2356       3.8878       1.5286
    2357       3.6078       1.5294
    2358       3.7158       1.3944
    2359       3.8142       1.5811
    2360       3.6998       1.5112
    2361       3.7017       1.5410
    2362       3.6548       1.4872
    2363       3.6231       1.4245
    2364       3.6864       1.5364
    2365       3.2971       1.5505
    2366       3.2976       1.6335
    2367       3.5557       1.6320
    2368       3.7298       1.6480
    2369       3.7121       1.4210
    2370       3.7470       1.7302
    2371       3.5222       1.5371
    2372       3.4832       1.4481
    2373       3.5196       1.5843
    2374       3.7008       1.6942
    2375       3.5530       1.7248
    2376       3.6464       1.4903
    2377       3.7073       1.5673
    2378       3.7801       1.6130
    2379       3.7166       1.5381
    2380       3.7156       1.5878
    2381       3.5975       1.5673
    2382       3.6510       1.5683
    2383       3.7546       1.4715
    2384       3.8299       1.5615
    2385       3.8718       1.5422
    2386       3.9356       1.5727
    2387       3.8894       1.5116
    2388       3.7229       1.3704
    2389       3.8090       1.4178
    2390       3.8520       1.4465
    2391       4.0127       1.6219
    2392       3.9160       1.5606
    2393       3.8291       1.5318
    2394       3.7354       1.4126
    2395       3.7916       1.5602
    2396       3.6491       1.4782
    2397       3.6767       1.5309
    2398       3.6402       1.5490
    2399       3.6654       1.7733
    2400       4.0109       1.6531
    2401       3.9369       1.6958
    2402       3.6791       1.6378
    2403       3.5419       1.5953
    2404       3.7471       1.6621
    2405       3.7434       1.6683
    2406       3.5843       1.6488
    2407       3.6578       1.6290
    2408       3.6012       1.5934
    2409       3.6344       1.5817
    2410       3.3736       1.8663
    2411       3.5967       1.6103
    2412       3.7125       1.7888
    2413       3.7153       1.5976
    2414       3.5088       1.6709
    2415       3.5581       1.5850
    2416       3.6268       1.5643
    2417       3.5277       1.5485
    2418       3.8111       1.7019
    2419       3.6535       1.6343
    2420       3.6807       1.6640
    2421       3.7540       1.5481
    2422       3.5097       1.6634
    2423       3.6965       1.6375
    2424       3.5711       1.6793
    2425       3.4438       1.5989
    2426       3.5527       1.6830
    2427       3.5958       1.6137
    2428       3.7084       1.5186
    2429       3.6594       1.5796
    2430       3.5659       1.6924
    2431       3.4832       1.6681
    2432       3.4138       1.6979
    2433       3.6094       1.6262
    2434       3.5103       1.4883
    2435       3.5828       1.6879
    2436       3.4417       1.6281
    2437       3.3693       1.6801
    2438       3.3006       1.7171
    2439       3.4742       1.5776
    2440       3.4659       1.7169
    2441       3.4813       1.6517
    2442       3.3459       1.5742
    2443       3.4361       1.4921
    2444       3.3619       1.6198
    2445       3.3808       1.4967
    2446       3.6111       1.5167
    2447       3.6004       1.4684
    2448       3.4323       1.6352
    2449       3.3779       1.5145
    2450       3.4631       1.5787
    2451       3.4526       1.5793
    2452       3.4935       1.5339
    2453       3.4763       1.6509
    2454       3.5092       1.4373
    2455       3.5577       1.5905
    2456       3.5964       1.6493
    2457       3.4912       1.6203
    2458       3.6461       1.6159
    2459       3.4846       1.4680
    2460       3.7437       1.6647
    2461       3.7208       1.4911
    2462       3.5669       1.6880
    2463       3.6560       1.6334
    2464       3.6094       1.6154
    2465       3.2848       1.3950
    2466       3.3926       1.7602
    2467       3.4468       1.5672
    2468       3.4720       1.5857
    2469       3.3336       1.6568
    2470       3.3937       1.4034
    2471       3.4313       1.4516
    2472       3.6142       1.5220
    2473       3.4833       1.5780
    2474       3.5505       1.4422
    2475       3.4821       1.6466
    2476       3.6040       1.5123
    2477       3.6031       1.4161
    2478       3.5576       1.5455
    2479       3.4591       1.4777
    2480       3.4063       1.4829
    2481       3.3431       1.5304
    2482       3.4682       1.5398
    2483       3.4024       1.7203
    2484       3.3652       1.4532
    2485       3.4739       1.5681
    2486       3.3841       1.3824
    2487       3.7115       1.4487
    2488       3.4967       1.4841
    2489       3.5306       1.5554
    2490       3.4081       1.5959
    2491       3.6465       1.4469
    2492       3.6129       1.4311
    2493       3.5662       1.5758
    2494       3.5309       1.5807
    2495       3.6503       1.5394
    2496       3.6479       1.5523
    2497       3.6736       1.4811
    2498       3.5817       1.4581
    2499       3.5677       1.6304
    2500       3.4884       1.7281
    2501       3.7484       1.5087
    2502       3.5618       1.5256
    2503       3.6375       1.6639
    2504       3.6169       1.5981
    2505       3.6887       1.7423
    2506       3.7581       1.6082
    2507       3.5818       1.5759
    2508       3.7022       1.5665
    2509       3.6019       1.4990
    2510       3.5484       1.5340
    2511       3.5112       1.6767
    2512       3.4311       1.4272
    2513       3.5154       1.6571
    2514       3.4563       1.4702
    2515       3.5010       1.5151
    2516       3.3107       1.5687
    2517       3.4400       1.4990
    2518       3.4470       1.5103
    2519       3.3411       1.6327
    2520       3.3350       1.5411
    2521       3.2469       1.6296
    2522       3.5625       1.6276
    2523       3.5199       1.5763
    2524       3.6400       1.4914
    2525       3.5786       1.4845
    2526       3.3988       1.5016
    2527       3.4563       1.6665
    2528       3.4844       1.5057
    2529       3.3218       1.5223
    2530       3.5807       1.5158
    2531       3.3162       1.5423
    2532       3.4567       1.5463
    2533       3.5111       1.5531
    2534       3.4486       1.3890
    2535       3.4842       1.4390
    2536       3.5269       1.6261
    2537       3.5652       1.4309
    2538       3.4910       1.6359
    2539       3.6414       1.6217
    2540       3.4560       1.5287
    2541       3.4963       1.4248
    2542       3.3968       1.4665
    2543       3.3277       1.4829
    2544       3.4055       1.5617
    2545       3.4587       1.6451
    2546       3.5130       1.6249
    2547       3.5366       1.6811
    2548       3.4795       1.4685
    2549       3.3637       1.5035
    2550       3.4128       1.5084
    2551       3.2509       1.4213
    2552       3.3061       1.5828
    2553       3.3323       1.5237
    2554       3.3973       1.5313
    2555       3.3865       1.4559
    2556       3.6046       1.4530
    2557       3.4776       1.5725
    2558       3.5423       1.3451
    2559       3.5864       1.3552
    2560       3.4971       1.4762
    2561       3.5249       1.3559
    2562       3.6404       1.3598
    2563       3.6072       1.3877
    2564       3.6096       1.4527
    2565       3.7102       1.4676
    2566       3.6293       1.4542
    2567       3.5163       1.5160
    2568       3.6551       1.6161
    2569       3.5212       1.4664
    2570       3.4216       1.5322
    2571       3.5287       1.4839
    2572       3.6323       1.5910
    2573       3.4987       1.4152
    2574       3.7310       1.4130
    2575       3.6535       1.4288
    2576       3.4348       1.4190
    2577       3.5714       1.4980
    2578       3.4212       1.5299
    2579       3.5310       1.4520
    2580       3.5225       1.5358
    2581       3.6047       1.4528
    2582       3.4437       1.4326
    2583       3.5227       1.4323
    2584       3.6484       1.5260
    2585       3.6663       1.5613
    2586       3.7397       1.5406
    2587       3.7062       1.4584
    2588       3.6659       1.4688
    2589       3.6988       1.3550
    2590       3.6819       1.6033
    2591       3.5968       1.5177
    2592       3.6382       1.5594
    2593       3.4683       1.4589
    2594       3.6317       1.5172
    2595       3.4680       1.5095
    2596       3.5111       1.5971
    2597       3.4432       1.5244
    2598       3.4140       1.6016
    2599       3.5175       1.4729
    2600       3.5583       1.4890
    2601       3.4017       1.5569
    2602       3.3756       1.5603
    2603       3.3915       1.6337
    2604       3.3049       1.4772
    2605       3.3787       1.4197
    2606       3.1937       1.5065
    2607       3.5064       1.5900
    2608       3.3311       1.4280
    2609       3.2813       1.5357
    2610       3.4798       1.4861
    2611       3.4494       1.5779
    2612       3.3084       1.4734
    2613       3.3749       1.4774
    2614       3.4804       1.4585
    2615       3.4994       1.4563
    2616       3.2725       1.4724
    2617       3.3134       1.4605
    2618       3.3381       1.4609
    2619       3.4107       1.3824
    2620       3.4674       1.4590
    2621       3.5439       1.4814
    2622       3.5088       1.4733
    2623       3.4554       1.3951
    2624       3.4350       1.5426
    2625       3.5004       1.4362
    2626       3.5638       1.4657
    2627       3.5792       1.4469
    2628       3.5941       1.4551
    2629       3.5604       1.4684
    2630       3.6627       1.4198
    2631       3.5538       1.4668
    2632       3.7694       1.4471
    2633       3.5878       1.4464
    2634       3.5316       1.4599
    2635       3.5902       1.4231
    2636       3.8018       1.4560
    2637       3.6060       1.4678
    2638       3.6257       1.4092
    2639       3.7102       1.4701
    2640       3.5910       1.5446
    2641       3.7702       1.4739
    2642       3.5199       1.4768
    2643       3.4657       1.4345
    2644       3.4795       1.4728
    2645       3.4649       1.5174
    2646       3.4127       1.4374
    2647       3.3414       1.4485
    2648       3.3735       1.5387
    2649       3.3846       1.5016
    2650       3.4663       1.4603
    2651       3.4691       1.4859
    2652       3.4455       1.4370
    2653       3.5706       1.5095
    2654       3.3792       1.4982
    2655       3.5271       1.4348
    2656       3.5748       1.5468
    2657       3.4044       1.5352
    2658       3.4556       1.4250
    2659       3.4953       1.5150
    2660       3.4485       1.5065
    2661       3.4547       1.5472
    2662       3.3686       1.7086
    2663       3.4457       1.5247
    2664       3.4024       1.4941
    2665       3.4246       1.5116
    2666       3.5222       1.4583
    2667       3.6540       1.4023
    2668       3.4595       1.4528
    2669       3.4996       1.4963
    2670       3.4841       1.4038
    2671       3.5163       1.4352
    2672       3.5156       1.4730
    2673       3.6251       1.5065
    2674       3.4512       1.4691
    2675       3.3959       1.4246
    2676       3.4918       1.3975
    2677       3.4773       1.3664
    2678       3.4973       1.4364
    2679       3.4974       1.4899
    2680       3.5025       1.3979
    2681       3.5152       1.5238
    2682       3.4602       1.5279
    2683       3.4256       1.4708
    2684       3.4053       1.3947
    2685       3.3646       1.5330
    2686       3.4788       1.5044
    2687       3.4329       1.4990
    2688       3.4929       1.5468
    2689       3.5399       1.4854
    2690       3.5293       1.5044
    2691       3.5074       1.5455
    2692       3.5616       1.4419
    2693       3.5447       1.4301
    2694       3.5833       1.5085
    2695       3.5933       1.3768
    2696       3.4804       1.4684
    2697       3.5849       1.4590
    2698       3.5165       1.4761
    2699       3.5183       1.6120
    2700       3.5002       1.5342
    2701       3.5155       1.4648
    2702       3.4612       1.4743
    2703       3.5402       1.5404
    2704       3.4378       1.5550
    2705       3.6011       1.5730
    2706       3.3682       1.5751
    2707       3.4058       1.5438
    2708       3.5821       1.5225
    2709       3.5676       1.5972
    2710       3.5567       1.5928
    2711       3.4223       1.6741
    2712       3.5624       1.5949
    2713       3.4254       1.4597
    2714       3.5196       1.4266
    2715       3.5142       1.5078
    2716       3.5400       1.4353
    2717       3.3674       1.4938
    2718       3.4377       1.4482
    2719       3.3672       1.4629
    2720       3.3651       1.4731
    2721       3.3348       1.4968
    2722       3.4704       1.4774
    2723       3.5262       1.3283
    2724       3.4944       1.4820
    2725       3.5435       1.3529
    2726       3.5601       1.4502
    2727       3.6744       1.5679
    2728       3.6573       1.4578
    2729       3.5672       1.5523
    2730       3.6459       1.5422
    2731       3.6248       1.3998
    2732       3.6463       1.4300
    2733       3.5812       1.5036
    2734       3.6613       1.5070
    2735       3.6512       1.4746
    2736       3.6245       1.5022
    2737       3.6895       1.5878
    2738       3.6784       1.5655
    2739       3.8251       1.4532
    2740       3.8524       1.4119
    2741       3.7509       1.4429
    2742       3.6193       1.4229
    2743       3.6181       1.4546
    2744       3.7729       1.5024
    2745       3.7987       1.4878
    2746       3.6671       1.3924
    2747       3.6446       1.4015
    2748       3.7955       1.5830
    2749       3.8193       1.4416
    2750       3.7320       1.5131
    2751       3.8920       1.4904
    2752       3.7211       1.4249
    2753       3.7930       1.5827
    2754       3.8621       1.5490
    2755       3.7389       1.5409
    2756       3.8150       1.4547
    2757       3.8263       1.4062
    2758       3.8262       1.4458
    2759       3.8878       1.4748
    2760       3.9379       1.5010
    2761       3.7937       1.6083
    2762       3.7795       1.5608
    2763       3.7705       1.5136
    2764       3.8344       1.4564
    2765       3.9035       1.5876
    2766       3.8825       1.4869
    2767       3.9656       1.4799
    2768       3.8411       1.4576
    2769       3.8518       1.6180
    2770       3.8976       1.4046
    2771       3.8674       1.4128
    2772       3.7077       1.5416
    2773       3.7749       1.5243
    2774       3.7126       1.5276
    2775       3.6850       1.4542
    2776       3.8225       1.5200
    2777       3.6984       1.5336
    2778       3.7531       1.3923
    2779       3.6878       1.4776
    2780       3.7861       1.6073
    2781       3.6657       1.4034
    2782       3.8169       1.4251
    2783       3.7186       1.3968
    2784       3.6455       1.6034
    2785       3.8480       1.5759
    2786       3.7162       1.4652
    2787       3.8448       1.4584
    2788       3.9249       1.5366
    2789       3.8596       1.4750
    2790       3.8066       1.5083
    2791       3.8755       1.3529
    2792       3.8107       1.4832
    2793       3.7069       1.5949
    2794       3.9132       1.4118
    2795       3.8177       1.4924
    2796       3.7748       1.5088
    2797       3.7706       1.4553
    2798       3.7831       1.3788
    2799       3.8214       1.2610
    2800       3.8287       1.3640
    2801       3.8314       1.3790
    2802       3.8490       1.3585
    2803       3.7602       1.3961
    2804       3.7306       1.3395
    2805       3.8187       1.3590
    2806       3.7127       1.3398
    2807       3.6354       1.4128
    2808       3.6493       1.5383
    2809       3.8419       1.4089
    2810       3.8138       1.3575
    2811       3.7867       1.2747
    2812       3.7892       1.3508
    2813       3.6073       1.4466
    2814       3.6141       1.3770
    2815       3.6542       1.3736
    2816       3.5693       1.4246
    2817       3.7285       1.3274
    2818       3.5923       1.4808
    2819       3.7002       1.4626
    2820       3.8534       1.3562
    2821       3.6506       1.4854
    2822       3.7605       1.5429
    2823       3.6074       1.4599
    2824       3.6671       1.4427
    2825       3.8012       1.5243
    2826       3.7098       1.5218
    2827       3.7594       1.4525
    2828       3.6587       1.6016
    2829       3.7399       1.3915
    2830       3.8588       1.5760
    2831       3.7919       1.4751
    2832       3.6872       1.5008
    2833       3.6103       1.5189
    2834       3.8317       1.4416
    2835       3.9175       1.3610
    2836       3.8391       1.4817
    2837       3.8399       1.5596
    2838       3.8316       1.4229
    2839       3.9464       1.4849
    2840       3.7049       1.4363
    2841       3.9232       1.4503
    2842       3.8148       1.4243
    2843       3.7681       1.3600
    2844       3.7242       1.3639
    2845       3.7827       1.4027
    2846       3.8340       1.5322
    2847       4.0456       1.5106
    2848       4.0918       1.4760
    2849       3.9178       1.5011
    2850       3.7916       1.4540
    2851       3.8315       1.3535
    2852       3.8252       1.4320
    2853       3.8064       1.4895
    2854       3.7650       1.4145
    2855       3.8919       1.5769
    2856       3.9390       1.5182
    2857       3.7712       1.3587
    2858       3.8323       1.4709
    2859       3.8009       1.5215
    2860       3.9954       1.5221
    2861       3.9718       1.5600
    2862       3.8064       1.5241
    2863       3.7779       1.4941
    2864       3.8393       1.4165
    2865       3.9166       1.4359
    2866       3.8920       1.4829
    2867       3.9163       1.5182
    2868       3.8152       1.5811
    2869       3.8689       1.4925
    2870       3.8669       1.5832
    2871       3.8753       1.4525
    2872       3.7989       1.4354
    2873       3.7438       1.5107
    2874       3.9302       1.4829
    2875       3.8873       1.5640
    2876       3.9202       1.5014
    2877       3.9806       1.5544
    2878       3.9906       1.4281
    2879       3.9499       1.5652
    2880       4.0065       1.4667
    2881       3.9186       1.4841
    2882       4.0118       1.4612
    2883       3.9102       1.4768
    2884       3.9244       1.4508
    2885       3.8387       1.4639
    2886       3.9060       1.4564
    2887       3.9614       1.5538
    2888       3.7493       1.4698
    2889       3.9163       1.4783
    2890       3.5998       1.4827
    2891       3.9483       1.3782
    2892       4.0294       1.2816
    2893       3.8482       1.3643
    2894       4.0151       1.5239
    2895       3.9870       1.4725
    2896       3.9175       1.5786
    2897       3.9650       1.4999
    2898       4.0423       1.5135
    2899       4.0682       1.4523
    2900       3.8114       1.3755
    2901       3.8247       1.4250
    2902       3.7840       1.3212
    2903       3.7953       1.4851
    2904       3.6987       1.4857
    2905       3.8411       1.5301
    2906       4.0007       1.4190
    2907       3.9610       1.3756
    2908       3.8464       1.4799
    2909       4.0086       1.3615
    2910       3.9406       1.3846
    2911       3.9748       1.4082
    2912       3.8286       1.4695
    2913       3.8983       1.3959
    2914       3.9760       1.4235
    2915       3.8260       1.3227
    2916       3.8569       1.3787
    2917       3.9348       1.4291
    2918       3.8551       1.4639
    2919       3.8801       1.4008
    2920       3.8586       1.3616
    2921       3.7960       1.4060
    2922       3.6930       1.4903
    2923       3.7783       1.4707
    2924       3.8730       1.3433
    2925       3.8954       1.3864
    2926       3.8146       1.4521
    2927       4.0090       1.4330
    2928       3.7859       1.4032
    2929       3.9190       1.4960
    2930       3.9335       1.4222
    2931       3.8147       1.5085
    2932       3.7833       1.4168
    2933       3.8908       1.3612
    2934       3.9215       1.3729
    2935       3.8251       1.3782
    2936       3.9465       1.3732
    2937       3.7574       1.4371
    2938       3.8824       1.4213
    2939       3.7749       1.3925
    2940       3.7888       1.3924
    2941       3.7541       1.3679
    2942       3.8781       1.4390
    2943       3.8885       1.4568
    2944       3.9685       1.3796
    2945       3.8846       1.4327
    2946       4.0399       1.3773
    2947       3.8202       1.3286
    2948       3.8493       1.3790
    2949       4.0522       1.4392
    2950       4.0663       1.5104
    2951       3.9943       1.4297
    2952       4.0370       1.4108
    2953       3.8818       1.3771
    2954       4.0306       1.4097
    2955       3.8386       1.4030
    2956       3.8861       1.4347
    2957       3.7784       1.4084
    2958       3.8190       1.4272
    2959       4.0405       1.4049
    2960       3.9015       1.4761
    2961       3.8227       1.4223
    2962       3.7851       1.4080
    2963       3.8747       1.3999
    2964       3.8909       1.4955
    2965       4.0298       1.4586
    2966       4.0930       1.4970
    2967       4.1696       1.4743
    2968       4.0339       1.4554
    2969       3.9498       1.5427
    2970       3.8230       1.5650
    2971       3.8989       1.3461
    2972       3.8672       1.4268
    2973       4.0488       1.3914
    2974       3.9209       1.4386
    2975       3.9911       1.4298
    2976       3.7335       1.5164
    2977       4.0105       1.5571
    2978       3.8318       1.5238
    2979       4.0806       1.3272
    2980       4.0439       1.3960
    2981       3.7801       1.3787
    2982       4.0136       1.4578
    2983       4.1842       1.4789
    2984       3.8695       1.3962
    2985       3.8923       1.4945
    2986       4.0245       1.4730
    2987       3.8917       1.4246
    2988       3.8517       1.5018
    2989       4.0251       1.5564
    2990       3.9142       1.5265
    2991       3.8075       1.4743
    2992       3.6517       1.6100
    2993       3.7847       1.5077
    2994       3.6111       1.4851
    2995       3.5696       1.5073
    2996       3.6929       1.4828
    2997       3.5885       1.6054
    2998       3.6227       1.4186
    2999       3.7801       1.5423
    3000       3.8881       1.4816
    3001       3.8993       1.5885
    3002       3.8728       1.5679
    3003       4.0706       1.5214
    3004       4.0751       1.3793
    3005       3.9074       1.4134
    3006       3.8583       1.4741
    3007       3.8579       1.5000
    3008       3.8532       1.4281
    3009       3.9461       1.5099
    3010       3.8839       1.4566
    3011       3.8717       1.4379
    3012       4.1289       1.4137
    3013       4.0816       1.5785
    3014       4.1419       1.5425
    3015       4.1996       1.4906
    3016       4.0718       1.5711
    3017       4.3080       1.5537
    3018       4.1588       1.6536
    3019       4.2349       1.5754
    3020       4.0983       1.5844
    3021       4.1481       1.5954
    3022       4.1099       1.4941
    3023       4.0044       1.5769
    3024       4.1370       1.3613
    3025       3.9854       1.4097
    3026       4.0389       1.4847
    3027       4.0502       1.4450
    3028       3.9654       1.3747
    3029       4.1376       1.5035
    3030       4.0893       1.4332
    3031       4.0174       1.4762
    3032       3.9574       1.4587
    3033       4.0042       1.4483
    3034       4.1323       1.5365
    3035       4.0870       1.3389
    3036       4.0128       1.4636
    3037       4.0743       1.4247
    3038       3.9269       1.4827
    3039       4.1163       1.5925
    3040       4.0827       1.5674
    3041       4.0663       1.6534
    3042       3.9796       1.6825
    3043       3.8358       1.6277
    3044       4.0350       1.7218
    3045       4.1479       1.6977
    3046       4.1377       1.6876
    3047       3.9861       1.7168
    3048       4.2410       1.7168
    3049       4.3552       1.6308
    3050       4.1599       1.6286
    3051       3.9810       1.6576
    3052       4.0729       1.5451
    3053       4.1248       1.6497
    3054       3.9119       1.4561
    3055       3.9735       1.5729
    3056       3.8941       1.4678
    3057       3.9930       1.6568
    3058       3.9973       1.6073
    3059       4.0337       1.5641
    3060       4.0448       1.5829
    3061       4.0291       1.6158
    3062       4.0882       1.5811
    3063       3.9653       1.6143
    3064       4.0029       1.6078
    3065       3.9622       1.7148
